AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
TOOLTIP_ITEM_MAGIC_ATT_POWER	Valeur de l'attaque magique %d - %d
TOOLTIP_ITEM_MAGIC_ATT_POWER_ONE_ARG	Valeur de l'attaque magique %d
TOOLTIP_ITEM_MAGIC_DEF_POWER	Défense magique %d
TOOLTIP_ITEM_NORMAL	Normal
TOOLTIP_ITEM_SLOW	Ralenti
TOOLTIP_ITEM_VERY_FAST	Très rapide
TOOLTIP_ITEM_VERY_SLOW	Très ralenti
TOOLTIP_ITEM_WEARABLE_JOB	[ Portable ]
TOOLTIP_KILL_BOSS_ITEM_BONUS	Lorsqu'un boss est vaincu, vos chances d'obtenir un butin augmentent de %d %%.	SA
TOOLTIP_LOTTERY_STEP_NUMBER	%d
TOOLTIP_LOTTO_NUMBER	Numéro de loterie : %d
TOOLTIP_MAGIC_ATTBONUS_PER	Attaques magiques +%d%%	SA
TOOLTIP_MAGIC_ATT_GRADE	Valeur d'attaque magique +%d	SA
TOOLTIP_MAGIC_DEF_GRADE	Défense magique +%d	SA
TOOLTIP_MALL_ATTBONUS	Valeur d'attaque +%d%%	SA
TOOLTIP_MALL_ATTBONUS_STATIC	Valeur d'attaque	SNA
TOOLTIP_MALL_AUTOLOOT	Une main qui ramasse les Yangs automatiquement.	SNA
TOOLTIP_MALL_DEFBONUS	Défense +%d%%	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Défense	SNA
TOOLTIP_MALL_EXPBONUS	EXP +%d%%	SA
TOOLTIP_MALL_EXPBONUS_P_STATIC	Bonus CyberCafé EXP +%d%%	SA
TOOLTIP_MALL_EXPBONUS_STATIC	50% plus d'expérience	SNA
TOOLTIP_MALL_FISH_MIND	La chance d'attraper un poisson est augmenter.	SNA
TOOLTIP_MALL_GOLDBONUS	Chance de butin de Yangs augmentée de %d%%	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Deux fois plus chance de butin de Yangs	SNA
TOOLTIP_MALL_ITEMBONUS	Chance de butin d'objets augmentée de %d%%	SA
TOOLTIP_MALL_ITEMBONUS_P_STATIC	Chance CyberCafé de butin de Yangs augmentée de %.1f%%	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	Votre chance de butin d'objets augmente de 200 %.	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Points d'amours augmente plus rapidement	SNA
TOOLTIP_MALL_SAFEBOX	Plus d'espace dans l'entrepôt disponible	SNA
TOOLTIP_MAX_HP	PV max. +%d	SA
TOOLTIP_MAX_HP_PCT	PV max. +%d%%	SA
TOOLTIP_MAX_SP	PM max. +%d	SA
TOOLTIP_MAX_SP_PCT	PM max. +%d%%	SA
TOOLTIP_MAX_STAMINA	Max. Endurance +%d	SA
TOOLTIP_MELEE_MAGIC_ATTBONUS_PER	Attaque au corps à corps/magique +%d%%	SA
TOOLTIP_MEMORIZED_POSITION	%s(%d, %d)
TOOLTIP_MEMORIZED_POSITION_ERROR	GPS Erreur (%d, %d)
TOOLTIP_MOV_SPEED	Vit. de déplt %d%%	SA
TOOLTIP_NECK	Collier
TOOLTIP_NEED_ALL_SP	PM requis : Max.
TOOLTIP_NEED_GSP	Esprit du Dragon requis : %d
TOOLTIP_NEED_HP	PV requis : %d
TOOLTIP_NEED_HP_PER_SEC	PV/sec. : %d
TOOLTIP_NEED_SKILL_POINT	Points de compétences requis :
TOOLTIP_NEED_SP	PM requis : %d
TOOLTIP_NEED_SP_PER_SEC	PM/sec. : %d
TOOLTIP_NEXT_SKILL_LEVEL_1	Prochain niveau : %d (Max. %d)
TOOLTIP_NEXT_SKILL_LEVEL_2	Prochain niveau : %d (Max. %d-%d)
TOOLTIP_NORMAL_DAMAGE_GUARD	Les dégâts d'attaque ont %d %% de probabilité d'être bloqués	SA
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Dégats moyen :  %d%%	SA
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS_BOSS_OR_MORE	Dégâts d'attaque contre les boss +%d %%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Résistance aux Dégâts Moyens : %d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS_BOSS_OR_MORE	Dégâts d'attaque des boss -%d %%	SA
TOOLTIP_NO_DEATH_AND_HP_RECOVERY30	Vous avez %d %% de chances d'échapper à la mort et de restaurer 30 %% de l'ensemble de vos PV.	SA
TOOLTIP_PARTY_INFO_GRADE_UP1	D'avantage de %d que de membres du Groupe
TOOLTIP_PARTY_INFO_GRADE_UP2	Niveau de l'attaque +%d
TOOLTIP_PARTY_INFO_GRADE_UP3	Niveau de défense +%d
TOOLTIP_PARTY_INFO_HEAL_18_LEVEL	Restaure les PV/PM de tous les membres du groupe toutes les 60 minutes.
TOOLTIP_PARTY_INFO_HEAL_40_LEVEL	Restaure les PV/PM de tous les membres du groupe toutes les 30 minutes.
TOOLTIP_PARTY_INFO_RECALL_12_LEVEL	Vous devez attendre 3 minutes après la mort d'un membre du Groupe.
TOOLTIP_PARTY_INFO_RECALL_20_LEVEL	Vous pouvez appeler les membres du Groupe qui sont sur le même serveur à tout moment.
TOOLTIP_PARTY_INFO_SET_ATTACKER	Niveau de l'attaque +(nombre de membres du Groupe /2) Attaquant %d peut être choisi.
TOOLTIP_PARTY_INFO_SET_TANKER	Niveau de défense +(nombre du membres du groupe) combattants au corps-à-corps 1 peuvent être choisis.
TOOLTIP_PARTY_SKILL_LEVEL	Niveau actuel : %d
TOOLTIP_PARTY_TITLE_GRADE_UP	[Attaque/Défense améliorée]
TOOLTIP_PARTY_TITLE_HEAL	[restaurer]
TOOLTIP_PARTY_TITLE_INFO_BONUS_EXP	Lorsque vous avez plus de %d membres de Groupe vous obtenez %d%% de Bonus EXP .
TOOLTIP_PARTY_TITLE_MEMBER_BONUS_EXP	[Bonus EXP]
TOOLTIP_PARTY_TITLE_RECALL	[Appeler]
TOOLTIP_PARTY_TITLE_SET_ATTACKER	[Nommer un attaquant]
TOOLTIP_PARTY_TITLE_SET_TANKER	[Nommer un combattant au corps-à-corps]
TOOLTIP_PASSIVE_JOB_DECK	Bonus de relique	SNA
TOOLTIP_PEPSI_EVENT	5 % de bonus d'EXP et 5 % de plus de chance d'obtenir des objets.	SNA
TOOLTIP_PICK_EXP	Points : %d / %d
TOOLTIP_PICK_LEVEL	Niveau : %d
TOOLTIP_PICK_UPGRADE1	Donnez-la au bûcheron
TOOLTIP_PICK_UPGRADE2	pour obtenir une
TOOLTIP_PICK_UPGRADE3	Pioche améliorée.
TOOLTIP_POTION_CURE	Annuler les effets négatifs
TOOLTIP_POTION_MIN	Min.
TOOLTIP_POTION_PLUS_ATTACK_SPEED	Vitesse d'attaque +%d
TOOLTIP_POTION_PLUS_ATT_POINT	ATT : +%d
TOOLTIP_POTION_PLUS_HP_POINT	PV +%d
TOOLTIP_POTION_PLUS_MOVING_SPEED	Vitesse de déplacement +%d
TOOLTIP_POTION_PLUS_SP_PERCENT	PM +%d%%
TOOLTIP_POTION_PLUS_SP_POINT	PM +%d
TOOLTIP_POTION_SEC	Sec.
TOOLTIP_POTION_TIME	Durée :
TOOLTIP_REQUIREMENT_21_LEVEL	Vous devez atteindre le niveau 21.
TOOLTIP_REQUIREMENT_41_LEVEL	Vous devez atteindre le niveau 41.
TOOLTIP_REQUIREMENT_LEVEL	Vous devez atteindre le niveau %d.
TOOLTIP_REQUIREMENT_SKILL_LEVEL	%s niveau %d requis.
TOOLTIP_REQUIREMENT_STAT_LEVEL	%s %d requis
TOOLTIP_RESIST_BOW	Défense contre les flèches %d%%	SA
TOOLTIP_RESIST_DARK	Résistance à l'obscurité +%d%%	SA
TOOLTIP_RESIST_EARTH	Résistance à la terre +%d%%	SA
TOOLTIP_RESIST_ELEC	Résistance à la foudre %d%%	SA
TOOLTIP_RESIST_FIRE	Résistance au feu %d%%	SA
TOOLTIP_RESIST_ICE	Résistance à la glace +%d%%	SA
TOOLTIP_RESIST_MAGIC	Résistance à la Magie %d%%	SA
TOOLTIP_RESIST_MAGIC_REDUCTION	Effet d'anti-magie de %d%%	SA
TOOLTIP_REST_USABLE_COUNT	Restant : %d
TOOLTIP_SEALED	Lié à l'âme
TOOLTIP_SELLPRICE	Prix : %s
TOOLTIP_SET_ITEM	Bonus de set	SNA
TOOLTIP_SHAMAN	Chamane
TOOLTIP_SHIELD	Bouclier
TOOLTIP_SHOES	Chaussures
TOOLTIP_SKILL	Compétences	SNA
TOOLTIP_SKILLBOOK_NAME	Manuel de compétences
TOOLTIP_SKILL_AFFECT_ATT_GRADE	Valeur d'attaque: +
TOOLTIP_SKILL_AFFECT_ATT_POWER	Valeur d'attaque :
TOOLTIP_SKILL_AFFECT_ATT_SPEED	Vitesse d'attaque : +
TOOLTIP_SKILL_AFFECT_DEF_GRADE	Défense :
TOOLTIP_SKILL_AFFECT_DODGE	Valeur d'attaque de l'adversaire  : -
TOOLTIP_SKILL_AFFECT_HEAL	Restaurer les PV :
TOOLTIP_SKILL_AFFECT_MOV_SPEED	Vitesse d'attaque : +
TOOLTIP_SKILL_AFFECT_REFLECT_MELEE	Chance de renvoyer une attaque au Corps-à-corps :
TOOLTIP_SKILL_AFFECT_RESIST_NORMAL	Résistance contre les dommages corporels :
TOOLTIP_SKILL_COOL_TIME	Temps d'attente :
TOOLTIP_SKILL_DAMAGE_BONUS	Dégats de compétence %d%%	SA
TOOLTIP_SKILL_DEFEND_BONUS	Résistance contre les dégats de compétences %d%%	SA
TOOLTIP_SKILL_DURATION	Duração: %d seg.
TOOLTIP_SKILL_DURATION_INCREASE_EUNHYUNG	Durée de furtivité +%d sec.	SA
TOOLTIP_SKILL_DURATION_INCREASE_GEOMKYUNG	Durée de l'aura de l'épée +%d sec.	SA
TOOLTIP_SKILL_DURATION_INCREASE_GYEONGGONG	Durée de foulée de plume +%d sec.	SA
TOOLTIP_SKILL_DURATION_INCREASE_JEOKRANG	Durée d'âme du loup pourpre +%d sec.	SA
TOOLTIP_SKILL_FORGET_BOOK_NAME	Livre de l'oubli
TOOLTIP_SKILL_LEVEL	Niveau actuel : %d
TOOLTIP_SKILL_LEVEL_MASTER	Niveau actuel : %d (Master)
TOOLTIP_SKILL_LEVEL_WITH_MAX	Niveau actuel : %d (Max. %d)
TOOLTIP_SKILL_NEXT_LEVEL	Niveau suivant : %d
TOOLTIP_SOCKET_EMPTY	Vide
TOOLTIP_SOCKET_REFINABLE_ITEM	[Objet à emplacement]
TOOLTIP_SP_REGEN	Régénération des PM +%d%%	SA
TOOLTIP_STR	Force +%d	SA
TOOLTIP_SURA	Sura
TOOLTIP_TIME_CHARGER_FIX	Recharge temporelle %d s.	SA
TOOLTIP_TIME_CHARGER_PER	Recharge temporelle %d%%	SA
TOOLTIP_UNIQUE	Unique
TOOLTIP_UNSEAL_LEFT_TIME	Séparation de l'âme dans : %d h %d min
TOOLTIP_WARRIOR	Guerrier
TOOLTIP_WEAPON	Arme
TOOLTIP_WOLFMAN	Lycan
TOOLTIP_WRISTLET	Bracelet
UI_ACCEPT	Accepter
UI_BOLD_FONT	Tahoma:12b
UI_CANCEL	Annuler
UI_CLOSE	Fermer
UI_DEF_FONT	Tahoma:12
UI_DEF_FONT_LARGE	Tahoma:14
UI_DEF_FONT_SMALL	Tahoma:9
UI_DENY	Refuser
UI_ITEM	Objet
UI_LEFT_TIME	Temps restant : %d Sec.
UI_NEXT	Continuer
UI_NEXTPAGE	Continuer
UI_NOCONTENTS	Pas de contenu
UI_NONAME	Pas de nom
UI_OK	OK
UI_POS_UNKNOWN	Endroit inconnu
UI_PREVPAGE	Retour
UI_UNKNOWN	Inconu
UNLIMIT_ENTER_CZ_QUESTION	Vous pouvez passer %d min dans le Temple du zodiaque. Souhaitez-vous le faire ?
UPDATE_TIME	Date
UPLOAD_MARK_CHECK_NEED_RECONNECT	Le téléchargement doit être recommencer.
UPLOAD_MARK_UPLOAD_NEED_RECONNECT	Le téléchargement doit être recommencer.
USE_ITEM_BUTTON_01	Annuler
USE_ITEM_BUTTON_02	Entrer
USE_ITEM_FAILURE_PRIVATE_SHOP	Vous ne pouvez pas utiliser d'objet tant que votre magasin privé est ouvert.
USE_ITEM_POPUP_01	La Bataille des cinq sanctuaires est terminée. \n Prochaine bataille :
USE_ITEM_QUESTION_01	Voulez-vous participer à la Bataille des cinq sanctuaires ?
USE_ITEM_QUESTION_02	Voulez-vous retourner à l'endroit où vous avez été éliminé ?\n Cela coûte %s Yangs.
USE_ITEM_QUESTION_03	Vous serez téléporté à une position aléatoire. Souhaitez-vous entrer ?
USE_ITEM_QUESTION_04	Dès que vous entrez dans la Bataille des cinq sanctuaires, tous vos bonus sont désactivés.\nVous serez téléporté vers une position aléatoire.\nSouhaitez-vous entrer ?
USE_ITEM_QUESTION_05	Dès que vous entrez dans la Bataille des cinq sanctuaires, tous vos bonus sont désactivés.\nSouhaitez-vous retourner au lieu de votre mort ?\nCoût : %s Yangs.
USE_SKILL_ERROR_UNKNOWN	Erreur compétence inconnue: %s
ACCOUNT_DELETE_CHOOSE	Seleccione la cuenta que desea eliminar.
ACCOUNT_SLOT_AVAILABLE	No hay ubicacion disponible.
ACCOUNT_SAVED	La cuenta ha sido registrada.
ACCOUNT_DELETED	La cuenta ha sido eliminada.
TARGET_INFO_RESISTS	Resistencia:
TARGET_INFO_RESISTS_LINE0	Espada: %d%% 2-Manos: %d%% Campana: %d%%
TARGET_INFO_RESISTS_LINE1	Dagas: %d%% Fan: %d%% Flechas: %d%%
TARGET_INFO_REGEN_INFO	Puede regenerar %d%%, cada %d s
TARGET_INFO_GOLD_MIN_MAX	Yang: %s ~ %s
TARGET_INFO_NEWRACE_INSECT	Insectelor
TARGET_INFO_NEWRACE_FIRE	Fuego
TARGET_INFO_NEWRACE_ICE	Hielo
TARGET_INFO_NEWRACE_DESERT	Monstruos del desierto
TARGET_INFO_NEWRACE_TREE	Arboles
TARGET_INFO_DAMAGE	Daño : %s - %s
TARGET_INFO_DEFENSE	Defensa : %s
TARGET_INFO_EXP	Experiencia : %s
TARGET_INFO_MAINRACE	Raza : %s
TARGET_INFO_MAX_HP	Max. HP : %s
TARGET_INFO_NO_ITEM_TEXT	No contiene drops.
TARGET_INFO_NO_RACE	None
TARGET_INFO_RACE_METIN	Stone
TARGET_INFO_RACE_ANIMAL	Animal
TARGET_INFO_RACE_DARK	Darkness
TARGET_INFO_RACE_DEVIL	Devil
TARGET_INFO_RACE_EARTH	Earth
TARGET_INFO_RACE_ELEC	Lightning 
TARGET_INFO_RACE_FIRE	Fire
TARGET_INFO_RACE_HUMAN	Half Human
TARGET_INFO_RACE_ICE	Ice
TARGET_INFO_RACE_MILGYO	Mystico
TARGET_INFO_RACE_ORC	Orcos
TARGET_INFO_RACE_UNDEAD	Undead
TARGET_INFO_RACE_WIND	Wind
TARGET_INFO_STONE_NAME	Ghoststone
TARGET_INFO_SUBRACE	Subspecies : %s
SKILL_COLOR_SELECT_FIRST	Primero elige un color.
SKILL_COLOR_PICK_TOOLTIP	Elige el color deseado para %s. (HEX Codigo : %s)
SKILL_COLOR_PRESET_TOOLTIP_TITLE	Ajustes de color
SKILL_COLOR_PRESET_TOOLTIP_1	Puede guardar el color elegido para su habilidad.
SKILL_COLOR_PRESET_TOOLTIP_2	y resetearlo cada vez que usted lo requiera
SKILL_COLOR_PRESET_TOOLTIP_3	puede seleccionar el color en el panel.
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_TITLE	Codigo del color
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_1	Puede ingresar un color personalizado.
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_2	por ejemplo #FFFFFF (Blanco)
SKILL_COLOR_DO_YOU_RESET	Quieres restablecer el color de tu habilidad?
SKILL_COLOR_DO_YOU_CHANGE	Quieres cambiar el color de tu habilidad?
SKILL_COLOR_SELECT_PRESET	Seleccionar color
SKILL_COLOR_SELECT_PRESET_NONE	No guardar
SKILL_COLOR_CANNOT_SAVE	No puedes guardar mas colores.
DO_YOU_SELL_ITEM1	%s pour %s Vous voulez vendre?
DO_YOU_SELL_ITEM2	%s (unité %s) %s que vous souhaitez vendre en échange?
DO_YOU_BUY_ITEM1_CHEQUE	%s Won et %s Yang pour %s que vous voulez acheter?
DO_YOU_BUY_ITEM2_CHEQUE	%s Won et %s Yang par %s (unité %s) que vous souhaitez acheter?
DO_YOU_BUY_ITEM1_CHEQUE1	%s et 0 Yang pour %s Voulez acheter?
DO_YOU_BUY_ITEM2_CHEQUE1	%s et 0 Yang par %s (unité %s) Vous souhaitez acheter?
DO_YOU_DROP_CHEQUE	Vous voulez déposer %d gagnés?
DROP_CHEQUE_FAILURE_1000_OVER	Vous pouvez échanger un maximum de 999 Won.
NEW_EXCHANGE_ADDED	%s added %s.
NEW_EXCHANGE_YOU_READY	%s Listo para comerciar.
NEW_EXCHANGE_YOU_ACCEPT	%s Aceptas el intercambio.
NEW_EXCHANGE_ACCEPT	%s %s Aceptas el intercambio.
NEW_EXCHANGE_YOU_ABORT	%s Cancelaste el comercio.
NEW_EXCHANGE_ABORT	%s %s Cancelar el intercambio.
NEW_EXCHANGE_LEVEL	Nivel. %d
NEW_EXCHANGE_ALERT1	Estas intercambiando objetos por nada a cambio,
NEW_EXCHANGE_ALERT2	estas seguro que deseas continuar?.
EXCHANGE_TITLE	%s (%d) ile alýþveriþ
EXCHANGE_TITLE_LEVEL	Comercio con %s (%d)
TOOLTIP_EVENT_MONDAY	Monday
TOOLTIP_EVENT_TUESDAY	Tuesday
TOOLTIP_EVENT_WEDNESDAY	Wednesday
TOOLTIP_EVENT_THURSDAY	Thursday
TOOLTIP_EVENT_FRIDAY	Friday
TOOLTIP_EVENT_SATURDAY	Saturday
TOOLTIP_EVENT_SUNDAY	Sunday
TOOLTIP_EVENT_TYPE_EXPERIENCE	Experience Event
TOOLTIP_EVENT_TYPE_ITEM_DROP	Loot Event
TOOLTIP_EVENT_TYPE_BOSS	Boss Hunt
TOOLTIP_EVENT_TYPE_METIN	Metin Shower
TOOLTIP_EVENT_TYPE_MINING	Mining Event
TOOLTIP_EVENT_TYPE_GOLD_FROG	Gold Frog Event
TOOLTIP_EVENT_TYPE_MOONLIGHT	Moonlight Treasure Event
TOOLTIP_EVENT_TYPE_HEXEGONAL_CHEST	Hexegonal Chest Event
TOOLTIP_EVENT_TYPE_FISHING	Fishing Event
TOOLTIP_EVENT_TYPE_HIDE_AND_SEEK	Hide & Seek
TOOLTIP_EVENT_TYPE_OX	OX Event
TOOLTIP_EVENT_TYPE_TANAKA	Tanaka Event
TOOLTIP_EVENT_TYPE_SIEGE_WAR	Siege War
TOOLTIP_EVENT_TYPE_KINGDOM_WAR	Kingdom War
CHANGE_LANGUAGE_RESTART	Le client va redémarrer pour changer la langue.
LEFT_TIME	Temps restant
RESTART_CLIENT_DO_YOU_ACCEPT_1	Le client doit être redémarré pour appliquer les modifications.
RESTART_CLIENT_DO_YOU_ACCEPT_2	Voulez-vous redémarrer le client maintenant?
GTRANS_OPEN_TRANSLATOR	Ouvrir google traduction
GTRANS_TITLE	Traducteur de Google
GTRANS_TRANSLATE_BOARD	Traduire
GTRANS_LEAVE_SHIFT_TO_TRANSLATE	Relâchez SHIFT pour traduire le texte
GTRANS_WHISPER_TITLE_NAME	Traducteur chuchoté avec : %s
GTRANS_CHAT_TITLE_NAME	Traducteur de chat
GTRANS_INSTANT_TRANSLATE	Traduire instantanément
GTRANS_INFO_TRANSLATOR	Informations sur le traducteur
GTRANS_INFO_TRANSLATOR_USAGE	Déplacez votre curseur sur un texte et maintenez la touche [CTRL gauche] enfoncée pour le traduire. Maintenez les deux touches [CTRL gauche] + [SHIFT gauche] pour sélectionner plus de texte et relâchez [SHIFT gauche] pour le traduire.
GTRANS_WHISPER_OPEN	Ouvrir
