AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
TOOLTIP_AUTO_SYSTEM_PRIMIUM	Otomatik Av	SNA
TOOLTIP_BATTLE_POTION	Savaþ Bölgesi Muharebe Ýksiri	SNA
TOOLTIP_BOW_DISTANCE	Menzil +%dm	SA
TOOLTIP_BUYPRICE	Fiyatý: %s
TOOLTIP_CAST_SPEED	Büyü Hýzý +%%%d	SA
TOOLTIP_CON	Canlýlýk +%d	SA
TOOLTIP_COSTUME_ATTR_BONUS	Kostüm bonusu %%%d	SA
TOOLTIP_DEF_GRADE	Defensa +%d	SA
TOOLTIP_DEX	Destreza +%d	SA
TOOLTIP_DRAGON_SOUL_DECK1	Tierra	SNA
TOOLTIP_DRAGON_SOUL_DECK2	Cielo	SNA
TOOLTIP_EAR	Küpe
TOOLTIP_ENERGY	Enerji %d	SA
TOOLTIP_ETC	v.b.
TOOLTIP_EXP_BONUS_EVENT	EXP +%d%%	SA
TOOLTIP_FISHINGROD_EXP	Puntos %d / %d
TOOLTIP_FISHINGROD_LEVEL	Nivel: %d
TOOLTIP_FISHINGROD_UPGRADE1	Dale al pescador
TOOLTIP_FISHINGROD_UPGRADE2	para obtener una
TOOLTIP_FISHINGROD_UPGRADE3	Caña de Pescar mejor.
TOOLTIP_FISH_LEN	Altura: %.2fcm
TOOLTIP_GUILD_SKILL_ACCEL	Aceleración +%d	SA
TOOLTIP_GUILD_SKILL_BLESS	Bendición del Dios Dragón +%d	SA
TOOLTIP_GUILD_SKILL_BLOOD	Sangre del Dios Dragón +%d	SA
TOOLTIP_GUILD_SKILL_BUNNO	Ira del Dios Dragón +%d%%	SA
TOOLTIP_GUILD_SKILL_JUMUN	Ayuda de carga +%d%%	SA
TOOLTIP_GUILD_SKILL_SEONGHWI	Armadura santa +%d	SA
TOOLTIP_HELMET	Casco
TOOLTIP_HP_REGEN	Regeneración de HP +%d%%	SA
TOOLTIP_INT	Inteligencia +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Saldýrý deðeri %d
TOOLTIP_ITEM_ATT_POWER	Saldýrý deðeri %d - %d
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Saldýrý deðeri %d
TOOLTIP_ITEM_ATT_POWER_REFINE	Saldýrý deðeri %d - %d (+%d)
TOOLTIP_ITEM_ATT_SPEED	Saldýrý hýzý %s
TOOLTIP_ITEM_DEF_GRADE	Defans %d
TOOLTIP_ITEM_FAST	Hýzlý
TOOLTIP_ITEM_LIMIT_CON	Canlýlýk üst limiti: %d
TOOLTIP_ITEM_LIMIT_DEX	Çeviklik üst limiti: %d
TOOLTIP_ITEM_LIMIT_INT	Zeka üst limiti: %d
TOOLTIP_ITEM_LIMIT_LEVEL	Seviye: %d
TOOLTIP_ITEM_LIMIT_NEWWORLD_LEVEL	Minimum þampiyon seviyesi: %d
TOOLTIP_ITEM_LIMIT_STR	Güç üst limiti: %d
TOOLTIP_ITEM_MAGIC_ATT_POWER	Büyülü saldýrý deðeri %d - %d
TOOLTIP_ITEM_MAGIC_ATT_POWER_ONE_ARG	Büyülü saldýrý deðeri %d
TOOLTIP_ITEM_MAGIC_DEF_POWER	Büyü Savunmasý %d
TOOLTIP_ITEM_NORMAL	Normal
TOOLTIP_ITEM_SLOW	Yavaþ
TOOLTIP_ITEM_VERY_FAST	Çok Hýzlý
TOOLTIP_ITEM_VERY_SLOW	Çok Yavaþ
TOOLTIP_ITEM_WEARABLE_JOB	[ Giyilebilir ]
TOOLTIP_KILL_BOSS_ITEM_BONUS	Bir patron yenildiðinde senin drop þansýn %%%d artar	SA
TOOLTIP_LOTTERY_STEP_NUMBER	%d
TOOLTIP_LOTTO_NUMBER	Þans Numarasý: %d
TOOLTIP_MAGIC_ATTBONUS_PER	Büyü Saldýrý +%%%d	SA
TOOLTIP_MAGIC_ATT_GRADE	Büyülü Saldýrý Deðeri +%d	SA
TOOLTIP_MAGIC_DEF_GRADE	Büyü Savunmasý +%d	SA
TOOLTIP_MALL_ATTBONUS	Saldýrý Deðeri +%%%d	SA
TOOLTIP_MALL_ATTBONUS_STATIC	Saldýrý deðeri	SNA
TOOLTIP_MALL_AUTOLOOT	Yerdeki mevcut Yang`ýn otomatik olarak toplanmasýný saðlayan el.	SNA
TOOLTIP_MALL_DEFBONUS	Savunma +%%%d	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Savunma	SNA
TOOLTIP_MALL_EXPBONUS	EXP +%%%d	SA
TOOLTIP_MALL_EXPBONUS_P_STATIC	iCafe EXP Bonus +%%%d	SA
TOOLTIP_MALL_EXPBONUS_STATIC	EXP artýþýný %50 arttýrýr	SNA
TOOLTIP_MALL_FISH_MIND	Balýk yakalama þansýný ikiye katlar.	SNA
TOOLTIP_MALL_GOLDBONUS	Yang düþürme þansý %%%d arttý	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Ýki katý Yang düþürme þansý	SNA
TOOLTIP_MALL_ITEMBONUS	Nesne düþürme þansý %%%d arttý	SA
TOOLTIP_MALL_ITEMBONUS_P_STATIC	Eþya ele geçirmede iCafe þansý için %%%.1f artýþ	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	Nesne düþürme þansý %200 arttý.	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Sevgi Puaný daha hýzlý artar.	SNA
TOOLTIP_MALL_SAFEBOX	Depoya fazladan 2 oda daha eklenir	SNA
TOOLTIP_MAX_HP	Max. HP +%d	SA
TOOLTIP_MAX_HP_PCT	Max. HP +%%%d	SA
TOOLTIP_MAX_SP	Max. SP +%d	SA
TOOLTIP_MAX_SP_PCT	Max. SP +%%%d	SA
TOOLTIP_MAX_STAMINA	Max. Dayanýklýlýk +%d	SA
TOOLTIP_MELEE_MAGIC_ATTBONUS_PER	Büyü Saldýrý / Yakýn Dövüþ Saldýrý +%%%d	SA
TOOLTIP_MEMORIZED_POSITION	%s(%d, %d)
TOOLTIP_MEMORIZED_POSITION_ERROR	GPS ERROR(%d, %d)
TOOLTIP_MOV_SPEED	Hareket Hýzý %%%d	SA
TOOLTIP_NECK	Kolye
TOOLTIP_NEED_ALL_SP	Gereken SP: Max.
TOOLTIP_NEED_GSP	Gereken Ejderha Hayaleti: %d
TOOLTIP_NEED_HP	Gereken HP: %d
TOOLTIP_NEED_HP_PER_SEC	HP/Sn.: %d
TOOLTIP_NEED_SKILL_POINT	Gereken Beceri Puaný:
TOOLTIP_NEED_SP	Gereken SP: %d
TOOLTIP_NEED_SP_PER_SEC	SP: %d / Sn.
TOOLTIP_NEXT_SKILL_LEVEL_1	Sonraki Seviye: %d (Max. %d)
TOOLTIP_NEXT_SKILL_LEVEL_2	Sonraki Seviye: %d (Max. %d-%d)
TOOLTIP_NORMAL_DAMAGE_GUARD	Saldýrý hasarý %%%d þansla engellendi	SA
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Ortalama Zarar %%%d	SA
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS_BOSS_OR_MORE	Patronlara karþý saldýrý hasarý +%%%d	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Ortalama Zarara Direniþ %%%d	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS_BOSS_OR_MORE	Patronlardan saldýrý hasarý -%%%d	SA
TOOLTIP_NO_DEATH_AND_HP_RECOVERY30	%%%d olasýlýkla ölümden kaçabilirn ve toplam HP'ni %%30 oranýnda yenileyebilirsin.	SA
TOOLTIP_PARTY_INFO_GRADE_UP1	Grup üyesi %d den fazla.
TOOLTIP_PARTY_INFO_GRADE_UP2	Saldýrý Seviyesi +%d
TOOLTIP_PARTY_INFO_GRADE_UP3	Savunma Seviyesi +%d
TOOLTIP_PARTY_INFO_HEAL_18_LEVEL	Tüm grup üyelerine 60 dakika HP/SP Yüklenir.
TOOLTIP_PARTY_INFO_HEAL_40_LEVEL	Tüm grup üyelerine 30 dakika HP/SP Yüklenir.
TOOLTIP_PARTY_INFO_RECALL_12_LEVEL	Grup üyesi öldükten sonra 3 dakika beklemelisiniz.
TOOLTIP_PARTY_INFO_RECALL_20_LEVEL	Ayný serverda olduðunuz zaman grup üyelerinizi çaðýrabilirsiniz.
TOOLTIP_PARTY_INFO_SET_ATTACKER	Saldýrý Seviyesi +(Grup üye sayisi./2) %d Saldýrý birimi seçilebilir.
TOOLTIP_PARTY_INFO_SET_TANKER	Savunma Seviyesi +(Grup üye sayisi)  1 Yakýn Dövüs Savasçýsý seçilebilir.
TOOLTIP_PARTY_SKILL_LEVEL	Mevcut Seviye: %d
TOOLTIP_PARTY_TITLE_GRADE_UP	[Saldýrý/Savunma yükseltildi]
TOOLTIP_PARTY_TITLE_HEAL	[Yükleme]
TOOLTIP_PARTY_TITLE_INFO_BONUS_EXP	%d Grup üyesi olduðunda %%%d bonus EXP alýrsýn.
TOOLTIP_PARTY_TITLE_MEMBER_BONUS_EXP	[Bonus EXP]
TOOLTIP_PARTY_TITLE_RECALL	[Çaðýr]
TOOLTIP_PARTY_TITLE_SET_ATTACKER	[Saldýrý Birimi olarak ayarla]
TOOLTIP_PARTY_TITLE_SET_TANKER	[Yakýn Dövüþ Savaþçýsý olarak belirle]
TOOLTIP_PASSIVE_JOB_DECK	Kalýntý bonusu	SNA
TOOLTIP_PEPSI_EVENT	%5 EXP bonusu ve %5 daha yüksek bir nesne düþürme þansý.	SNA
TOOLTIP_PICK_EXP	Puanlar: %d / %d
TOOLTIP_PICK_LEVEL	Seviye: %d
TOOLTIP_PICK_UPGRADE1	Onu oduncuya ver;
TOOLTIP_PICK_UPGRADE2	daha iyi
TOOLTIP_PICK_UPGRADE3	bir kazma alabilmek için.
TOOLTIP_POTION_CURE	Olumsuz sonuçlarý geri al.
TOOLTIP_POTION_MIN	Min.
TOOLTIP_POTION_PLUS_ATTACK_SPEED	Velocidad de ataque +%d
TOOLTIP_POTION_PLUS_HP_PERCENT	HP +%d%%
TOOLTIP_POTION_PLUS_HP_POINT	HP +%d
TOOLTIP_POTION_PLUS_MOVING_SPEED	Velocidad de movimiento +%d
TOOLTIP_POTION_PLUS_SP_PERCENT	SP +%d%%
TOOLTIP_POTION_PLUS_SP_POINT	SP +%d
TOOLTIP_POTION_SEC	Seg.
TOOLTIP_POTION_TIME	Duración:
TOOLTIP_REQUIREMENT_21_LEVEL	Debes alcanzar el nivel 21.
TOOLTIP_REQUIREMENT_41_LEVEL	41.Seviyeye ulaþmýþ olmalýsýn.
TOOLTIP_REQUIREMENT_LEVEL	%d.Seviyeye ulaþmýþ olmalýsýn.
TOOLTIP_REQUIREMENT_SKILL_LEVEL	%s Seviye %d gerekli.
TOOLTIP_REQUIREMENT_STAT_LEVEL	%s %d gerekli
TOOLTIP_RESIST_BOW	Ok savunmasý %d%%	SA
TOOLTIP_RESIST_DARK	Karanlýk Direnci +%%%d	SA
TOOLTIP_RESIST_EARTH	Dünya Direnci +%%%d	SA
TOOLTIP_RESIST_ELEC	Þimseðe karþý dayanýklýlýk %%%d	SA
TOOLTIP_RESIST_FIRE	Ateþe karþý dayanýklýlýk %%%d	SA
TOOLTIP_RESIST_ICE	Buz Direnci +%%%d	SA
TOOLTIP_RESIST_MAGIC	Büyüye karþý dayanýklýlýk %%%d	SA
TOOLTIP_RESIST_MAGIC_REDUCTION	Büyü bozma %%%d	SA
TOOLTIP_REST_USABLE_COUNT	Kalan: %d
TOOLTIP_SEALED	Ruha baðlý
TOOLTIP_SELLPRICE	Fiyat: %s
TOOLTIP_SET_ITEM	Set Bonusu	SNA
TOOLTIP_SHAMAN	Þaman
TOOLTIP_SHIELD	Kalkan
TOOLTIP_SHOES	Ayakkabý
TOOLTIP_SKILL	Beceriler	SNA
TOOLTIP_SKILLBOOK_NAME	Beceri Kitabý
TOOLTIP_SKILL_AFFECT_ATT_GRADE	Saldýrý Deðeri: +
TOOLTIP_SKILL_AFFECT_ATT_POWER	Saldýrý Deðeri:
TOOLTIP_SKILL_AFFECT_ATT_SPEED	Saldýrý Hýzý: +
TOOLTIP_SKILL_AFFECT_DEF_GRADE	Savunma:
TOOLTIP_SKILL_AFFECT_DODGE	Rakip saldýrý deðeri: -
TOOLTIP_SKILL_AFFECT_HEAL	Yüklenen HP:
TOOLTIP_SKILL_AFFECT_MOV_SPEED	Hareket Hýzý: +
TOOLTIP_SKILL_AFFECT_REFLECT_MELEE	Yakýn dövüþ saldýrýlarýný yansýtma þansý:
TOOLTIP_SKILL_AFFECT_RESIST_NORMAL	Beden hasarýna karþý koyma:
TOOLTIP_SKILL_COOL_TIME	Yükleme Süresi:
TOOLTIP_SKILL_DAMAGE_BONUS	Beceri Hasarý %%%d	SA
TOOLTIP_SKILL_DEFEND_BONUS	Beceri hasarýna karþý koyma %%%d	SA
TOOLTIP_SKILL_DURATION	Süre: %d sn.
TOOLTIP_SKILL_DURATION_INCREASE_EUNHYUNG	Kamuflaj süresi +%d sn	SA
TOOLTIP_SKILL_DURATION_INCREASE_GEOMKYUNG	Hava kýlýcý süresi +%d sn	SA
TOOLTIP_SKILL_DURATION_INCREASE_GYEONGGONG	Hafif adým süresi +%d sn	SA
TOOLTIP_SKILL_DURATION_INCREASE_JEOKRANG	Kýrmýzý kurt ruhu süresi +%d sn	SA
TOOLTIP_SKILL_FORGET_BOOK_NAME	Unutkanlýðýn Kitabý
TOOLTIP_SKILL_LEVEL	Güncel Seviye: %d
TOOLTIP_SKILL_LEVEL_MASTER	Güncel Seviye: %d (Master)
TOOLTIP_SKILL_LEVEL_WITH_MAX	Güncel Seviye: %d (Max. %d)
TOOLTIP_SKILL_NEXT_LEVEL	Sonraki seviye: %d
TOOLTIP_SOCKET_EMPTY	Boþ
TOOLTIP_SOCKET_REFINABLE_ITEM	[Slotlu Nesne]
TOOLTIP_SP_REGEN	SP Üretimi +%%%d	SA
TOOLTIP_STR	Güç +%d	SA
TOOLTIP_SURA	Sura
TOOLTIP_TIME_CHARGER_FIX	Recarga de tiempo %d seg.	SA
TOOLTIP_TIME_CHARGER_PER	Recarga de tiempo %d%%	SA
TOOLTIP_UNIQUE	Único
TOOLTIP_UNSEAL_LEFT_TIME	Separación del alma en: %d h %d min
TOOLTIP_WARRIOR	Savaþçý
TOOLTIP_WEAPON	Silah
TOOLTIP_WOLFMAN	Lycan
TOOLTIP_WRISTLET	Bileklik
UI_ACCEPT	Kabul
UI_BOLD_FONT	Tahoma:12b
UI_CANCEL	iptal
UI_CLOSE	Kapat
UI_DEF_FONT	Tahoma:12
UI_DEF_FONT_LARGE	Tahoma:14
UI_DEF_FONT_SMALL	Tahoma:9
UI_DENY	Red
UI_ITEM	Nesne
UI_LEFT_TIME	Kalan Zaman: %d Sec.
UI_NEXT	Devam
UI_NEXTPAGE	Devam
UI_NOCONTENTS	Ýçerik yok
UI_NONAME	isimsiz
UI_OK	OK
UI_POS_UNKNOWN	Bilinmeyen Yer
UI_PREVPAGE	Geri
UI_UNKNOWN	Bilinmeyen
UNLIMIT_ENTER_CZ_QUESTION	Zodyak tapýnaðýna %d dakikalýðýna girebilirsin. Bunu kullanmak istiyor musun?
UPDATE_TIME	Tarih
UPLOAD_MARK_CHECK_NEED_RECONNECT	Upload yeniden baþlatýlmalý.
UPLOAD_MARK_UPLOAD_NEED_RECONNECT	Upload yeniden baþlatýlmalý.
USE_ITEM_BUTTON_01	Ýptal et
USE_ITEM_BUTTON_02	Gir
USE_ITEM_FAILURE_PRIVATE_SHOP	Özel bir dükkân açtýðýn sürece, nesneleri kullanamazsýn.
USE_ITEM_POPUP_01	Beþ Tapýnaðýn Savaþý sona erdi. \n Sonraki savaþ:
USE_ITEM_QUESTION_01	Beþ Tapýnaðýn Savaþý'na katýlmak istiyor musun?
USE_ITEM_QUESTION_02	Öldürüldüðün yere geri dönmek istiyor musun?\n Bunun sana maliyeti %s Yang.
USE_ITEM_QUESTION_03	Rastgele bir konuma ýþýnlanacaksýn. Girmek istiyor musun?
USE_ITEM_QUESTION_04	Beþ Tapýnaðýn Savaþý'na girdiðinde bütün Bufflarýn devre dýþý kalýr.\nRastgele bir konuma ýþýnlanýrsýn.\nGirmek istiyor musun?
USE_ITEM_QUESTION_05	Beþ Tapýnaðýn Savaþý'na girdiðinde bütün Bufflarýn devre dýþý kalýr.\nÖldüðün yere geri dönmek ister misin?\nMaliyet: %s Yang.
USE_SKILL_ERROR_UNKNOWN	Bilinmeyen Beceri Hatasý: %s
ACCOUNT_DELETE_CHOOSE	Seleccione la cuenta que desea eliminar.
ACCOUNT_SLOT_AVAILABLE	No hay ubicacion disponible.
ACCOUNT_SAVED	La cuenta ha sido registrada.
ACCOUNT_DELETED	La cuenta ha sido eliminada.
TARGET_INFO_RESISTS	Resistencia:
TARGET_INFO_RESISTS_LINE0	Espada: %d%% 2-Manos: %d%% Campana: %d%%
TARGET_INFO_RESISTS_LINE1	Dagas: %d%% Fan: %d%% Flechas: %d%%
TARGET_INFO_REGEN_INFO	Puede regenerar %d%%, cada %d s
TARGET_INFO_GOLD_MIN_MAX	Yang: %s ~ %s
TARGET_INFO_NEWRACE_INSECT	Insectelor
TARGET_INFO_NEWRACE_FIRE	Fuego
TARGET_INFO_NEWRACE_ICE	Hielo
TARGET_INFO_NEWRACE_DESERT	Monstruos del desierto
TARGET_INFO_NEWRACE_TREE	Arboles
TARGET_INFO_DAMAGE	Daño : %s - %s
TARGET_INFO_DEFENSE	Defensa : %s
TARGET_INFO_EXP	Experiencia : %s
TARGET_INFO_MAINRACE	Raza : %s
TARGET_INFO_MAX_HP	Max. HP : %s
TARGET_INFO_NO_ITEM_TEXT	No contiene drops.
TARGET_INFO_NO_RACE	None
TARGET_INFO_RACE_METIN	Stone
TARGET_INFO_RACE_ANIMAL	Animal
TARGET_INFO_RACE_DARK	Darkness
TARGET_INFO_RACE_DEVIL	Devil
TARGET_INFO_RACE_EARTH	Earth
TARGET_INFO_RACE_ELEC	Lightning 
TARGET_INFO_RACE_FIRE	Fire
TARGET_INFO_RACE_HUMAN	Half Human
TARGET_INFO_RACE_ICE	Ice
TARGET_INFO_RACE_MILGYO	Mystico
TARGET_INFO_RACE_ORC	Orcos
TARGET_INFO_RACE_UNDEAD	Undead
TARGET_INFO_RACE_WIND	Wind
TARGET_INFO_STONE_NAME	Ghoststone
TARGET_INFO_SUBRACE	Subspecies : %s
SKILL_COLOR_SELECT_FIRST	Primero elige un color.
SKILL_COLOR_PICK_TOOLTIP	Elige el color deseado para %s. (HEX Codigo : %s)
SKILL_COLOR_PRESET_TOOLTIP_TITLE	Ajustes de color
SKILL_COLOR_PRESET_TOOLTIP_1	Puede guardar el color elegido para su habilidad.
SKILL_COLOR_PRESET_TOOLTIP_2	y resetearlo cada vez que usted lo requiera
SKILL_COLOR_PRESET_TOOLTIP_3	puede seleccionar el color en el panel.
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_TITLE	Codigo del color
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_1	Puede ingresar un color personalizado.
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_2	por ejemplo #FFFFFF (Blanco)
SKILL_COLOR_DO_YOU_RESET	Quieres restablecer el color de tu habilidad?
SKILL_COLOR_DO_YOU_CHANGE	Quieres cambiar el color de tu habilidad?
SKILL_COLOR_SELECT_PRESET	Seleccionar color
SKILL_COLOR_SELECT_PRESET_NONE	No guardar
SKILL_COLOR_CANNOT_SAVE	No puedes guardar mas colores.
DO_YOU_SELL_ITEM1	%s için %s satmak istiyor musunuz?
DO_YOU_SELL_ITEM2	%s (%s birim) %s karsiliginda satmak istiyor musunuz?
DO_YOU_BUY_ITEM1_CHEQUE	%s Won ve %s Yang karsiliginda %s satin almak istiyor musunuz?
DO_YOU_BUY_ITEM2_CHEQUE	%s Won ve %s Yang karsiliginda %s (%s birim) satin almak istiyor musunuz?
DO_YOU_BUY_ITEM1_CHEQUE1	%s ve 0 Yang için %s satin almak istiyor musunuz?
DO_YOU_BUY_ITEM2_CHEQUE1	%s ve 0 Yang karsiliginda %s (%s birim) satin almak istiyor musunuz?
DO_YOU_DROP_CHEQUE	%d Won birakmak istiyor musunuz?
DROP_CHEQUE_FAILURE_1000_OVER	Maksimum 99 Won düsürebilirsiniz.
NEW_EXCHANGE_ADDED	%s added %s.
NEW_EXCHANGE_YOU_READY	%s Listo para comerciar.
NEW_EXCHANGE_YOU_ACCEPT	%s Aceptas el intercambio.
NEW_EXCHANGE_ACCEPT	%s %s Aceptas el intercambio.
NEW_EXCHANGE_YOU_ABORT	%s Cancelaste el comercio.
NEW_EXCHANGE_ABORT	%s %s Cancelar el intercambio.
NEW_EXCHANGE_LEVEL	Nivel. %d
NEW_EXCHANGE_ALERT1	Estas intercambiando objetos por nada a cambio,
NEW_EXCHANGE_ALERT2	estas seguro que deseas continuar?.
EXCHANGE_TITLE	%s (%d) ile alýþveriþ
EXCHANGE_TITLE_LEVEL	Comercio con %s (%d)
TOOLTIP_EVENT_MONDAY	Monday
TOOLTIP_EVENT_TUESDAY	Tuesday
TOOLTIP_EVENT_WEDNESDAY	Wednesday
TOOLTIP_EVENT_THURSDAY	Thursday
TOOLTIP_EVENT_FRIDAY	Friday
TOOLTIP_EVENT_SATURDAY	Saturday
TOOLTIP_EVENT_SUNDAY	Sunday
TOOLTIP_EVENT_TYPE_EXPERIENCE	Experience Event
TOOLTIP_EVENT_TYPE_ITEM_DROP	Loot Event
TOOLTIP_EVENT_TYPE_BOSS	Boss Hunt
TOOLTIP_EVENT_TYPE_METIN	Metin Shower
TOOLTIP_EVENT_TYPE_MINING	Mining Event
TOOLTIP_EVENT_TYPE_GOLD_FROG	Gold Frog Event
TOOLTIP_EVENT_TYPE_MOONLIGHT	Moonlight Treasure Event
TOOLTIP_EVENT_TYPE_HEXEGONAL_CHEST	Hexegonal Chest Event
TOOLTIP_EVENT_TYPE_FISHING	Fishing Event
TOOLTIP_EVENT_TYPE_HIDE_AND_SEEK	Hide & Seek
TOOLTIP_EVENT_TYPE_OX	OX Event
TOOLTIP_EVENT_TYPE_TANAKA	Tanaka Event
TOOLTIP_EVENT_TYPE_SIEGE_WAR	Siege War
TOOLTIP_EVENT_TYPE_KINGDOM_WAR	Kingdom War
CHANGE_LANGUAGE_RESTART	Istemci dili degistirmek için yeniden baslar.
LEFT_TIME	Kalan süre
RESTART_CLIENT_DO_YOU_ACCEPT_1	Daha önce de belirttigimiz gibi, müsteri talebini yeniden gözden geçirin.
RESTART_CLIENT_DO_YOU_ACCEPT_2	Istemciyi simdi yeniden baslatmak istiyor musunuz?
GTRANS_OPEN_TRANSLATOR	Google çeviriyi aç
GTRANS_TITLE	Google çevirici
GTRANS_TRANSLATE_BOARD	Çevirmek
GTRANS_LEAVE_SHIFT_TO_TRANSLATE	Metni çevirmek için SHIFT'i birakin
GTRANS_WHISPER_TITLE_NAME	Fisilti çevirmeni ile: %s
GTRANS_CHAT_TITLE_NAME	Sohbet çevirmeni
GTRANS_INSTANT_TRANSLATE	Aninda çevir
GTRANS_INFO_TRANSLATOR	Çevirmen Bilgileri
GTRANS_INFO_TRANSLATOR_USAGE	Imlecinizi bir metnin üzerine getirin ve çevirmek için [Sol CTRL] tusunu basili tutun. Daha fazla metin seçmek için [CTRL sol] + [SHIFT sola] iki tusunu basili tutun ve çevirmek için [SHIFT sola] birakin.
GTRANS_WHISPER_OPEN	Açmak
