AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
TOOLTIP_MALL_ITEMBONUS	Probabilidad de caída de objetos incrementada en un %d%%	SA
TOOLTIP_MALL_ITEMBONUS_P_STATIC	Probabilidad de iCafe de conseguir botines de objetos mas %.1f%%	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	Probabilidad de caída de objetos incrementada en un 200 %.	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Los puntos de amor aumentan más rápido.	SNA
TOOLTIP_MALL_SAFEBOX	Tu almacén obtiene 2 áreas de almacenaje más	SNA
TOOLTIP_MAX_HP	Max. HP +%d	SA
TOOLTIP_MAX_HP_PCT	Max. HP +%d%%	SA
TOOLTIP_MAX_SP	Max. SP +%d	SA
TOOLTIP_MAX_SP_PCT	Max. SP +%d%%	SA
TOOLTIP_MAX_STAMINA	Max. Resistencia +%d	SA
TOOLTIP_MELEE_MAGIC_ATTBONUS_PER	Ataque mágico/cuerpo a cuerpo +%d%%	SA
TOOLTIP_MEMORIZED_POSITION	%s(%d, %d)
TOOLTIP_MEMORIZED_POSITION_ERROR	GPS ERROR(%d, %d)
TOOLTIP_MOV_SPEED	Veloc. Movim. %d%%	SA
TOOLTIP_NECK	Collar
TOOLTIP_NEED_ALL_SP	SP Requerido: Max.
TOOLTIP_NEED_GSP	Dragón Fantasma requerido: %d
TOOLTIP_NEED_HP	HP Requerido: %d
TOOLTIP_NEED_HP_PER_SEC	HP / seg.: %d
TOOLTIP_NEED_SKILL_POINT	Puntos de habilidad requeridos:
TOOLTIP_NEED_SP	SP Requerido: %d
TOOLTIP_NEED_SP_PER_SEC	SP / seg.: %d
TOOLTIP_NEXT_SKILL_LEVEL_1	Siguiente Nivel: %d (Max. %d)
TOOLTIP_NEXT_SKILL_LEVEL_2	Siguiente Nivel: %d (Max. %d-%d)
TOOLTIP_NORMAL_DAMAGE_GUARD	Bloqueo de daño de ataque con probabilidad del %d %%	SA
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Daño de Media %d%%	SA
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS_BOSS_OR_MORE	Daño de ataque contra jefes +%d %%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Resistencia de Daño de Media %d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS_BOSS_OR_MORE	Daño de ataque de jefes -%d %%	SA
TOOLTIP_NO_DEATH_AND_HP_RECOVERY30	Tienes una probabilidad de un %d %% de evitar quedarte fuera de combate y recuperar un 30 %% de tus HP totales.	SA
TOOLTIP_PARTY_INFO_GRADE_UP1	Más de %d Miembros de Grupo
TOOLTIP_PARTY_INFO_GRADE_UP2	Nivel de Ataque +%d
TOOLTIP_PARTY_INFO_GRADE_UP3	Nivel de Defensa +%d
TOOLTIP_PARTY_INFO_HEAL_18_LEVEL	Restaura HP/SP de todos los miembros del grupo cada 60 minutos.
TOOLTIP_PARTY_INFO_HEAL_40_LEVEL	Restaura HP/SP de todos los miembros del grupo cada 30 minutos
TOOLTIP_PARTY_INFO_RECALL_12_LEVEL	Debes esperar 3 minutos tras la muerte de un miembro del grupo.
TOOLTIP_PARTY_INFO_RECALL_20_LEVEL	Puedes llamar a los miembros del grupo que están en el mismo servidor en cualquier momento.
TOOLTIP_PARTY_INFO_SET_ATTACKER	Nivel de Ataque +(Número de miembros de grupo./2) Atacante %d puede ser elegido.
TOOLTIP_PARTY_INFO_SET_TANKER	Nivel de Defensa +(Número de miembros de grupo) luchadores con hoja 1 pueden ser elegidos.
TOOLTIP_PARTY_SKILL_LEVEL	Nivel actual: %d
TOOLTIP_PARTY_TITLE_GRADE_UP	[Ataque/Defensa mejorada]
TOOLTIP_PARTY_TITLE_HEAL	[restaurar]
TOOLTIP_PARTY_TITLE_INFO_BONUS_EXP	Cuando haya más de %d miembros de grupo tendrás %d%% Bonus EXP .
TOOLTIP_PARTY_TITLE_MEMBER_BONUS_EXP	[Bonus EXP]
TOOLTIP_PARTY_TITLE_RECALL	[Llamar]
TOOLTIP_PARTY_TITLE_SET_ATTACKER	[Constituir Atacante]
TOOLTIP_PARTY_TITLE_SET_TANKER	[Constituir Luchador con Hoja]
TOOLTIP_PASSIVE_JOB_DECK	Bonificación de reliquia	SNA
TOOLTIP_PEPSI_EVENT	5% de bonificación de EXP y 5% más de probabilidad de conseguir botines de objetos.	SNA
TOOLTIP_PICK_EXP	Puntos: %d / %d
TOOLTIP_PICK_LEVEL	Nivel: %d
TOOLTIP_PICK_UPGRADE1	Entrégale al leñador
TOOLTIP_PICK_UPGRADE2	para obtener
TOOLTIP_PICK_UPGRADE3	un pico mejor.
TOOLTIP_POTION_CURE	Cura efectos negativos.
TOOLTIP_POTION_MIN	Min.
TOOLTIP_POTION_PLUS_ATTACK_SPEED	Velocidad de ataque +%d
TOOLTIP_POTION_PLUS_ATT_POINT	ATQ: +%d
TOOLTIP_POTION_PLUS_HP_POINT	HP +%d
TOOLTIP_POTION_PLUS_MOVING_SPEED	Velocidad de movimiento +%d
TOOLTIP_POTION_PLUS_SP_PERCENT	SP +%d%%
TOOLTIP_POTION_PLUS_SP_POINT	SP +%d
TOOLTIP_POTION_SEC	Seg.
TOOLTIP_POTION_TIME	Duración:
TOOLTIP_REQUIREMENT_21_LEVEL	Debes alcanzar el nivel 21.
TOOLTIP_REQUIREMENT_41_LEVEL	Debes alcanzar el nivel 41.
TOOLTIP_REQUIREMENT_LEVEL	Debes alcanzar el nivel %d.
TOOLTIP_REQUIREMENT_SKILL_LEVEL	%s Nivel %d necesario.
TOOLTIP_REQUIREMENT_STAT_LEVEL	%s %d necesario
TOOLTIP_RESIST_BOW	Defensa de flecha +%d%%	SA
TOOLTIP_RESIST_DARK	Resistencia contra oscuridad +%d%%	SA
TOOLTIP_RESIST_EARTH	Resistencia de tierra +%d%%	SA
TOOLTIP_RESIST_ELEC	Resistencia de Relámpago %d%%	SA
TOOLTIP_RESIST_FIRE	Resistencia de Fuego %d%%	SA
TOOLTIP_RESIST_ICE	Resistencia de hielo +%d%%	SA
TOOLTIP_RESIST_MAGIC	Resistencia de Magia %d%%	SA
TOOLTIP_RESIST_MAGIC_REDUCTION	Aumenta la penetración mágica en un %d%%	SA
TOOLTIP_REST_USABLE_COUNT	Restante: %d
TOOLTIP_SEALED	Unión al alma
TOOLTIP_SELLPRICE	Precio: %s
TOOLTIP_SET_ITEM	Set bonificación	SNA
TOOLTIP_SHAMAN	Chamán
TOOLTIP_SHIELD	Escudo
TOOLTIP_SHOES	Zapatos
TOOLTIP_SKILL	Habilidades	SNA
TOOLTIP_SKILLBOOK_NAME	Manual de Habilidad
TOOLTIP_SKILL_AFFECT_ATT_GRADE	Valor de Ataque: +
TOOLTIP_SKILL_AFFECT_ATT_POWER	Valor de Ataque:
TOOLTIP_SKILL_AFFECT_ATT_SPEED	Velocidad de Ataque: +
TOOLTIP_SKILL_AFFECT_DEF_GRADE	Defensa:
TOOLTIP_SKILL_AFFECT_DODGE	Valor de Ataque del Oponente: -
TOOLTIP_SKILL_AFFECT_HEAL	Restaurar HP:
TOOLTIP_SKILL_AFFECT_MOV_SPEED	Velocidad de Movimiento: +
TOOLTIP_SKILL_AFFECT_REFLECT_MELEE	Probabilidad de reflejar ataques de cuerpo a cuerpo:
TOOLTIP_SKILL_AFFECT_RESIST_NORMAL	Resistencia contra Daños Corporales:
TOOLTIP_SKILL_COOL_TIME	Tiempo de carga:
TOOLTIP_SKILL_DAMAGE_BONUS	Daño de Habilidad %d%%	SA
TOOLTIP_SKILL_DEFEND_BONUS	Resistencia contra Daño de Habilidad %d%%	SA
TOOLTIP_SKILL_DURATION	Duración: %d s
TOOLTIP_SKILL_DURATION_INCREASE_EUNHYUNG	Duración de Camuflaje +%d segundos.	SA
TOOLTIP_SKILL_DURATION_INCREASE_GEOMKYUNG	Duración de Aura de espada +%d segundos.	SA
TOOLTIP_SKILL_DURATION_INCREASE_GYEONGGONG	Duración de Camino pluma +%d segundos.	SA
TOOLTIP_SKILL_DURATION_INCREASE_JEOKRANG	Duración de Alma lobuna escarlata +%d segundos.	SA
TOOLTIP_SKILL_FORGET_BOOK_NAME	Libro del olvido
TOOLTIP_SKILL_LEVEL	Nivel actual: %d
TOOLTIP_SKILL_LEVEL_MASTER	Nivel actual: %d (Master)
TOOLTIP_SKILL_LEVEL_WITH_MAX	Nivel actual: %d (Max. %d)
TOOLTIP_SKILL_NEXT_LEVEL	Siguiente nivel: %d
TOOLTIP_SOCKET_EMPTY	Vacío
TOOLTIP_SOCKET_REFINABLE_ITEM	[Objeto con socket]
TOOLTIP_SP_REGEN	Regeneración de SP +%d%%	SA
TOOLTIP_STR	Fuerza +%d	SA
TOOLTIP_SURA	Sura
TOOLTIP_TIME_CHARGER_FIX	Recarga de tiempo %d seg.	SA
TOOLTIP_TIME_CHARGER_PER	Recarga de tiempo %d%%	SA
TOOLTIP_UNIQUE	Único
TOOLTIP_UNSEAL_LEFT_TIME	Separación del alma en: %d h %d min
TOOLTIP_WARRIOR	Guerrero
TOOLTIP_WEAPON	Arma
TOOLTIP_WOLFMAN	Lícano
TOOLTIP_WRISTLET	Pulsera
UI_ACCEPT	Aceptar
UI_BOLD_FONT	Tahoma:12b
UI_CANCEL	Cancelar
UI_CLOSE	Cerrar
UI_DEF_FONT	Tahoma:12
UI_DEF_FONT_LARGE	Tahoma:14
UI_DEF_FONT_SMALL	Tahoma:9
UI_DENY	Rechazar
UI_ITEM	Objeto
UI_LEFT_TIME	Tiempo restante: %d Seg.
UI_NEXT	Continuar
UI_NEXTPAGE	Seguir
UI_NOCONTENTS	Ningún contenido
UI_NONAME	Sin Nombre
UI_OK	OK
UI_POS_UNKNOWN	Lugar desconocido
UI_PREVPAGE	atrás
UI_UNKNOWN	Desconocido
UNLIMIT_ENTER_CZ_QUESTION	Puedes entrar en el Templo del zodíaco durante %d min. ¿Quieres utilizarlo?
UPDATE_TIME	Fecha:
UPLOAD_MARK_CHECK_NEED_RECONNECT	La carga tiene que ser iniciada de nuevo.
UPLOAD_MARK_UPLOAD_NEED_RECONNECT	La carga tiene que ser iniciada de nuevo.
USE_ITEM_BUTTON_01	Cancelar
USE_ITEM_BUTTON_02	Acceder
USE_ITEM_FAILURE_PRIVATE_SHOP	No puedes utilizar ningún objeto mientras tengas abierta una tienda privada.
USE_ITEM_POPUP_01	La Batalla de los Cinco Santuarios ha llegado a su fin. \nPróxima batalla:
USE_ITEM_QUESTION_01	¿Quieres participar en la Batalla de los Cinco Santuarios?
USE_ITEM_QUESTION_02	¿Quieres volver al lugar en el que quedaste fuera de combate?\n Te costará %s Yang.
USE_ITEM_QUESTION_03	Se te teletransportará a una ubicación al azar. ¿Quieres acceder?
USE_ITEM_QUESTION_04	En cuanto accedas a la Batalla de los Cinco Santuarios se desactivarán todos tus potenciadores.\nSe te teletransportará a una ubicación al azar.\n¿Quieres acceder?
USE_ITEM_QUESTION_05	En cuanto accedas a la Batalla de los Cinco Santuarios se desactivarán todos tus potenciadores.\n¿Quieres regresar al lugar donde quedaste fuera de combate?\nCoste: %s Yang.
USE_SKILL_ERROR_UNKNOWN	Error de habilidad desconocido: %s
ACCOUNT_DELETE_CHOOSE	Seleccione la cuenta que desea eliminar.
ACCOUNT_SLOT_AVAILABLE	No hay ubicacion disponible.
ACCOUNT_SAVED	La cuenta ha sido registrada.
ACCOUNT_DELETED	La cuenta ha sido eliminada.
TARGET_INFO_RESISTS	Resistencia:
TARGET_INFO_RESISTS_LINE0	Espada: %d%% 2-Manos: %d%% Campana: %d%%
TARGET_INFO_RESISTS_LINE1	Dagas: %d%% Fan: %d%% Flechas: %d%%
TARGET_INFO_REGEN_INFO	Puede regenerar %d%%, cada %d s
TARGET_INFO_GOLD_MIN_MAX	Yang: %s ~ %s
TARGET_INFO_NEWRACE_INSECT	Insectelor
TARGET_INFO_NEWRACE_FIRE	Fuego
TARGET_INFO_NEWRACE_ICE	Hielo
TARGET_INFO_NEWRACE_DESERT	Monstruos del desierto
TARGET_INFO_NEWRACE_TREE	Arboles
TARGET_INFO_DAMAGE	Daño : %s - %s
TARGET_INFO_DEFENSE	Defensa : %s
TARGET_INFO_EXP	Experiencia : %s
TARGET_INFO_MAINRACE	Raza : %s
TARGET_INFO_MAX_HP	Max. HP : %s
TARGET_INFO_NO_ITEM_TEXT	No contiene drops.
TARGET_INFO_NO_RACE	Ninguno
TARGET_INFO_RACE_METIN	Metines
TARGET_INFO_RACE_ANIMAL	Animales
TARGET_INFO_RACE_DARK	Oscuridad
TARGET_INFO_RACE_DEVIL	Demonios
TARGET_INFO_RACE_EARTH	Tierra
TARGET_INFO_RACE_ELEC	Relampago 
TARGET_INFO_RACE_FIRE	Fuego
TARGET_INFO_RACE_HUMAN	Medio Humanos
TARGET_INFO_RACE_ICE	Hielo
TARGET_INFO_RACE_MILGYO	Misticos
TARGET_INFO_RACE_ORC	Orcos
TARGET_INFO_RACE_UNDEAD	No muertos
TARGET_INFO_RACE_WIND	Viento
TARGET_INFO_STONE_NAME	Ghoststone
TARGET_INFO_SUBRACE	Subspecies : %s
SKILL_COLOR_SELECT_FIRST	Primero elige un color.
SKILL_COLOR_PICK_TOOLTIP	Elige el color deseado para %s. (HEX Codigo : %s)
SKILL_COLOR_PRESET_TOOLTIP_TITLE	Ajustes de color
SKILL_COLOR_PRESET_TOOLTIP_1	Puede guardar el color elegido para su habilidad.
SKILL_COLOR_PRESET_TOOLTIP_2	y resetearlo cada vez que usted lo requiera
SKILL_COLOR_PRESET_TOOLTIP_3	puede seleccionar el color en el panel.
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_TITLE	Codigo del color
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_1	Puede ingresar un color personalizado.
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_2	por ejemplo #FFFFFF (Blanco)
SKILL_COLOR_DO_YOU_RESET	Quieres restablecer el color de tu habilidad?
SKILL_COLOR_DO_YOU_CHANGE	Quieres cambiar el color de tu habilidad?
SKILL_COLOR_SELECT_PRESET	Seleccionar color
SKILL_COLOR_SELECT_PRESET_NONE	No guardar
SKILL_COLOR_CANNOT_SAVE	No puedes guardar mas colores.
DO_YOU_SELL_ITEM1	¿Quieres vender %s por %s?
DO_YOU_SELL_ITEM2	%s (%s unidades) Quiere venderlo por %s?
DO_YOU_BUY_ITEM1_CHEQUE	Quiere comprar %s por %s Won y %s Yang??
DO_YOU_BUY_ITEM2_CHEQUE	Quiere comprar %s (%s unidades) por %s Won y %s Yang??
DO_YOU_BUY_ITEM1_CHEQUE1	Quieres vender %s por %s?
DO_YOU_BUY_ITEM2_CHEQUE1	Quiere comprar %s (%s unidades) por %s y 0 Yang?
DO_YOU_DROP_CHEQUE	Quieres soltar %d Won?
DROP_CHEQUE_FAILURE_1000_OVER	Puedes soltar un máximo de 999 Won.
NEW_EXCHANGE_ADDED	%s added %s.
NEW_EXCHANGE_YOU_READY	%s Listo para comerciar.
NEW_EXCHANGE_YOU_ACCEPT	%s Aceptas el intercambio.
NEW_EXCHANGE_ACCEPT	%s %s Aceptas el intercambio.
NEW_EXCHANGE_YOU_ABORT	%s Cancelaste el comercio.
NEW_EXCHANGE_ABORT	%s %s Cancelar el intercambio.
NEW_EXCHANGE_LEVEL	Nivel. %d
NEW_EXCHANGE_ALERT1	Estas intercambiando objetos por nada a cambio,
NEW_EXCHANGE_ALERT2	estas seguro que deseas continuar?.
EXCHANGE_TITLE	%s (%d) comprar con
EXCHANGE_TITLE_LEVEL	Comercio con %s (%d)
TOOLTIP_EVENT_MONDAY	Lunes
TOOLTIP_EVENT_TUESDAY	Martes
TOOLTIP_EVENT_WEDNESDAY	Miercoles
TOOLTIP_EVENT_THURSDAY	Jueves
TOOLTIP_EVENT_FRIDAY	Viernes
TOOLTIP_EVENT_SATURDAY	Sabado
TOOLTIP_EVENT_SUNDAY	Domingo
TOOLTIP_EVENT_TYPE_EXPERIENCE	Evento de experiencia
TOOLTIP_EVENT_TYPE_ITEM_DROP	Loot Event
TOOLTIP_EVENT_TYPE_BOSS	Evento de jefes
TOOLTIP_EVENT_TYPE_METIN	Evento de metines
TOOLTIP_EVENT_TYPE_MINING	Evento Mineria
TOOLTIP_EVENT_TYPE_GOLD_FROG	Evento de la rana dorada
TOOLTIP_EVENT_TYPE_MOONLIGHT	Evento del tesoro de la luz de la luna
TOOLTIP_EVENT_TYPE_HEXEGONAL_CHEST	Evento de cofre hexagonal
TOOLTIP_EVENT_TYPE_FISHING	Evento de pesca
TOOLTIP_EVENT_TYPE_HIDE_AND_SEEK	Esconder & Buscar
TOOLTIP_EVENT_TYPE_OX	Evento OX 
TOOLTIP_EVENT_TYPE_TANAKA	Evento de tanakas
TOOLTIP_EVENT_TYPE_SIEGE_WAR	Guerra de asedio
TOOLTIP_EVENT_TYPE_KINGDOM_WAR	Guerra del Reino
CHANGE_LANGUAGE_RESTART	El cliente debe reiniciarse para efectuar los cambios.
LEFT_TIME	Tiempo restante
RESTART_CLIENT_DO_YOU_ACCEPT_1	El cliente se reiniciara para configurar el nuevo idioma.
RESTART_CLIENT_DO_YOU_ACCEPT_2	Deseas reiniciar el cliente ahora?
GTRANS_OPEN_TRANSLATOR	Abrir traductor de google
GTRANS_TITLE	Traductor de Google
GTRANS_TRANSLATE_BOARD	Traducir
GTRANS_LEAVE_SHIFT_TO_TRANSLATE	Suelta SHIFT para traducir el texto
GTRANS_WHISPER_TITLE_NAME	Traductor de susurro con: %s
GTRANS_CHAT_TITLE_NAME	Traductor de chat
GTRANS_INSTANT_TRANSLATE	Traducir instantáneamente
GTRANS_INFO_TRANSLATOR	Información del Traductor
GTRANS_INFO_TRANSLATOR_USAGE	Mueve el cursor sobre un texto y mantenga presionada la tecla [CTRL izquierda] para traducirlo. Mantenga presionadas las dos teclas [CTRL izquierda] + [SHIFT izquierda] para seleccionar más texto y suelte [SHIFT izquierda] para traducirlo.
GTRANS_WHISPER_OPEN	abrir
