AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
TOOLTIP_MAX_HP	Máx. VD: +%d	SA
TOOLTIP_MAX_HP_PCT	Máx. VD: +%d%%	SA
TOOLTIP_MAX_SP	Máx. MN: +%d	SA
TOOLTIP_MAX_SP_PCT	Máx. MN: +%d%%	SA
TOOLTIP_MAX_STAMINA	Máx. Resistência: +%d	SA
TOOLTIP_MELEE_MAGIC_ATTBONUS_PER	Ataque Mágico/Corpo-a-Corpo +%d%%	SA
TOOLTIP_MEMORIZED_POSITION	%s(%d, %d)
TOOLTIP_MEMORIZED_POSITION_ERROR	GPS ERROR(%d, %d)
TOOLTIP_MOV_SPEED	Rapidez de Movimento %d%%	SA
TOOLTIP_NECK	Colar
TOOLTIP_NEED_ALL_SP	MN necessário: Máx.
TOOLTIP_NEED_GSP	Dragões Fantasma necessários: %d
TOOLTIP_NEED_HP	VD necessário: %d
TOOLTIP_NEED_HP_PER_SEC	VD / Seg.: %d
TOOLTIP_NEED_SKILL_POINT	Pontos de Habilidade necessários:
TOOLTIP_NEED_SP	MN necessário: %d
TOOLTIP_NEED_SP_PER_SEC	MN / Seg.: %d
TOOLTIP_NEXT_SKILL_LEVEL_1	Próximo Nível: %d (Máx. %d)
TOOLTIP_NEXT_SKILL_LEVEL_2	Próximo Nível: %d (Máx. %d-%d)
TOOLTIP_NORMAL_DAMAGE_GUARD	%d%% prob. bloquear dano de ataques	SA
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Dano Médio: %d%%	SA
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS_BOSS_OR_MORE	+%d%% dano de ataque contra bosses	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Resistência a Dano Médio: %d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS_BOSS_OR_MORE	-%d%% dano de ataque de bosses	SA
TOOLTIP_NO_DEATH_AND_HP_RECOVERY30	Tens %d%% de probabilidade de escapar à morte e recuperar 30%% da tua VD Máx.	SA
TOOLTIP_PARTY_INFO_GRADE_UP1	Mais de %d Membros do Grupo.
TOOLTIP_PARTY_INFO_GRADE_UP2	Nível de Ataque: +%d
TOOLTIP_PARTY_INFO_GRADE_UP3	Nível de Defesa: +%d
TOOLTIP_PARTY_INFO_HEAL_18_LEVEL	Restaura o VD/MN de todos os membros do Grupo a cada 60 minutos.
TOOLTIP_PARTY_INFO_HEAL_40_LEVEL	Restaura o VD/MN de todos os membros do Grupo a cada 30 minutos.
TOOLTIP_PARTY_INFO_RECALL_12_LEVEL	Tens de esperar 3 minutos depois da morte de um membro do Grupo.
TOOLTIP_PARTY_INFO_RECALL_20_LEVEL	Podes chamar membros do Grupo que estejam no mesmo Servidor a qualquer altura.
TOOLTIP_PARTY_INFO_SET_ATTACKER	Nível de Ataque +(Número de membros do grupo./2) Atacante %d pode ser escolhido.
TOOLTIP_PARTY_INFO_SET_TANKER	Nível de Defesa +(Número de membros do Grupo) pode ser escolhido 1 Lutador de Curta Distância.
TOOLTIP_PARTY_SKILL_LEVEL	Nível Actual: %d
TOOLTIP_PARTY_TITLE_GRADE_UP	[Ataque/Defesa aumentada]
TOOLTIP_PARTY_TITLE_HEAL	[restaurar]
TOOLTIP_PARTY_TITLE_INFO_BONUS_EXP	Quando tens mais de %d membros no Grupo obtens %d%% EXP bónus.
TOOLTIP_PARTY_TITLE_MEMBER_BONUS_EXP	[EXP Bónus]
TOOLTIP_PARTY_TITLE_RECALL	[Chamar]
TOOLTIP_PARTY_TITLE_SET_ATTACKER	[Constituir Atacante]
TOOLTIP_PARTY_TITLE_SET_TANKER	[Constituir Lutador de Curta Distância]
TOOLTIP_PASSIVE_JOB_DECK	Bónus da Relíquia	SNA
TOOLTIP_PEPSI_EVENT	Bónus de 5% EXP e 5% maior probabilidade de pilhar itens.	SNA
TOOLTIP_PICK_EXP	Pontos: %d / %d
TOOLTIP_PICK_LEVEL	Nível: %d
TOOLTIP_PICK_UPGRADE1	Entrega-a a um Lenhador
TOOLTIP_PICK_UPGRADE2	para conseguir uma
TOOLTIP_PICK_UPGRADE3	Picareta melhorada.
TOOLTIP_POTION_CURE	Curar efeitos negativos.
TOOLTIP_POTION_MIN	Min.
TOOLTIP_POTION_PLUS_ATTACK_SPEED	Rapidez de Ataque +%d
TOOLTIP_POTION_PLUS_HP_PERCENT	VD +%d%%
TOOLTIP_POTION_PLUS_HP_POINT	VD +%d
TOOLTIP_POTION_PLUS_MOVING_SPEED	Rapidez de Movimento +%d
TOOLTIP_POTION_PLUS_SP_PERCENT	MN +%d%%
TOOLTIP_POTION_PLUS_SP_POINT	MN +%d
TOOLTIP_POTION_SEC	Seg.
TOOLTIP_POTION_TIME	Duração:
TOOLTIP_REQUIREMENT_21_LEVEL	Tens de ser no mínimo Nível 21.
TOOLTIP_REQUIREMENT_41_LEVEL	Tens de ser no mínimo Nível 41.
TOOLTIP_REQUIREMENT_LEVEL	Tens de ser no mínimo Nível %d.
TOOLTIP_REQUIREMENT_SKILL_LEVEL	%s Nível %d necessário.
TOOLTIP_REQUIREMENT_STAT_LEVEL	%s %d necessário.
TOOLTIP_RESIST_BOW	Defesa contra Flechas %d%%	SA
TOOLTIP_RESIST_DARK	Resistência contra Trevas +%d%%	SA
TOOLTIP_RESIST_EARTH	Resistência contra Terra +%d%%	SA
TOOLTIP_RESIST_ELEC	Resistência a Relâmpagos: %d%%	SA
TOOLTIP_RESIST_FIRE	Resistência contra Fogo: %d%%	SA
TOOLTIP_RESIST_ICE	Resistência contra Gelo +%d%%	SA
TOOLTIP_RESIST_MAGIC	Resistência a Magias: %d%%	SA
TOOLTIP_RESIST_MAGIC_REDUCTION	Penetração mágica de %d%%	SA
TOOLTIP_REST_USABLE_COUNT	Sobram: %d
TOOLTIP_SEALED	Vinculado
TOOLTIP_SELLPRICE	Preço: %s
TOOLTIP_SET_ITEM	Bónus de Conjunto	SNA
TOOLTIP_SHAMAN	Xamã
TOOLTIP_SHIELD	Escudo
TOOLTIP_SHOES	Sapatos
TOOLTIP_SKILL	Habilidades	SNA
TOOLTIP_SKILLBOOK_NAME	Livro de Habilidades
TOOLTIP_SKILL_AFFECT_ATT_GRADE	Valor de Ataque: +
TOOLTIP_SKILL_AFFECT_ATT_POWER	Valor de Ataque:
TOOLTIP_SKILL_AFFECT_ATT_SPEED	Rapidez de Ataque: +
TOOLTIP_SKILL_AFFECT_DEF_GRADE	Defesa:
TOOLTIP_SKILL_AFFECT_DODGE	Rapidez de Ataque do Oponente: -
TOOLTIP_SKILL_AFFECT_HEAL	Restaura VD:
TOOLTIP_SKILL_AFFECT_MOV_SPEED	Rapidez de Movimento: +
TOOLTIP_SKILL_AFFECT_REFLECT_MELEE	Probabilidade de reflectir ataques físicos:
TOOLTIP_SKILL_AFFECT_RESIST_NORMAL	Resistência a Danos Corporais:
TOOLTIP_SKILL_COOL_TIME	Tempo de carregamento:
TOOLTIP_SKILL_DAMAGE_BONUS	Dano de Habilidades: %d%%	SA
TOOLTIP_SKILL_DEFEND_BONUS	Resistência contra Dano de Habilidades: %d%%	SA
TOOLTIP_SKILL_DURATION	Duração: %d seg.
TOOLTIP_SKILL_DURATION_INCREASE_EUNHYUNG	Duração Modo Furtivo +%ds	SA
TOOLTIP_SKILL_DURATION_INCREASE_GEOMKYUNG	Duração Aura da Espada +%ds	SA
TOOLTIP_SKILL_DURATION_INCREASE_GYEONGGONG	Duração Flutuar +%ds	SA
TOOLTIP_SKILL_DURATION_INCREASE_JEOKRANG	Duração Alma do Lobo Rubro +%ds	SA
TOOLTIP_SKILL_FORGET_BOOK_NAME	Livro do Esquecimento
TOOLTIP_SKILL_LEVEL	Nível Actual: %d
TOOLTIP_SKILL_LEVEL_MASTER	Nível Actual: %d (Mestre)
TOOLTIP_SKILL_LEVEL_WITH_MAX	Nível Actual: %d (Máx. %d)
TOOLTIP_SKILL_NEXT_LEVEL	Próximo nível: %d
TOOLTIP_SOCKET_EMPTY	Vazio
TOOLTIP_SOCKET_REFINABLE_ITEM	[Item com Socket]
TOOLTIP_SP_REGEN	Regeneração de MN: +%d%%	SA
TOOLTIP_STR	Força: +%d	SA
TOOLTIP_SURA	Sura
TOOLTIP_TIME_CHARGER_FIX	Tempo de Carregamento %d seg.	SA
TOOLTIP_TIME_CHARGER_PER	Tempo de Carregamento %d%%	SA
TOOLTIP_UNIQUE	Único
TOOLTIP_UNSEAL_LEFT_TIME	A remover vínculo em: %dH %dM
TOOLTIP_WARRIOR	Guerreiro
TOOLTIP_WEAPON	Arma
TOOLTIP_WOLFMAN	Lycan
TOOLTIP_WRISTLET	Pulseira
UI_ACCEPT	Aceitar
UI_BOLD_FONT	Tahoma:12b
UI_CANCEL	Cancelar
UI_CLOSE	Fechar
UI_DEF_FONT	Tahoma:12
UI_DEF_FONT_LARGE	Tahoma:14
UI_DEF_FONT_SMALL	Tahoma:9
UI_DENY	Recusar
UI_ITEM	Item
UI_LEFT_TIME	Tempo Restante: %d Seg.
UI_NEXT	Continuar
UI_NEXTPAGE	Continuar
UI_NOCONTENTS	Sem Conteúdo
UI_NONAME	Sem Nome
UI_OK	OK
UI_POS_UNKNOWN	Localização Desconhecida
UI_PREVPAGE	retroceder
UI_UNKNOWN	Desconhecido
UNLIMIT_ENTER_CZ_QUESTION	Podes entrar no Templo do Zodíaco por %d min. Queres usá-lo?
UPDATE_TIME	Data
UPLOAD_MARK_CHECK_NEED_RECONNECT	O upload tem de começar de novo.
UPLOAD_MARK_UPLOAD_NEED_RECONNECT	O upload tem de começar de novo.
USE_ITEM_BUTTON_01	Cancelar
USE_ITEM_BUTTON_02	Entrar
USE_ITEM_FAILURE_PRIVATE_SHOP	Não podes usar este Item enquanto tiveres uma Loja Privada aberta.
USE_ITEM_POPUP_01	A Batalha dos Cinco Santuários terminou. \n Próxima batalha:
USE_ITEM_QUESTION_01	Queres juntar-te à Batalha dos Cinco Santuários?
USE_ITEM_QUESTION_02	Queres regressar ao local onde morreste?\nIsso custa %s Yang.
USE_ITEM_QUESTION_03	Serás transportado para um local aleatório. Queres entrar?
USE_ITEM_QUESTION_04	Assim que te juntares à Batalha dos Cinco Santuários, todos os teus reforços serão desativados.\nSerás transportado para um local aleatório.\nQueres entrar?
USE_ITEM_QUESTION_05	Assim que te juntares à Batalha dos Cinco Santuários, todos os teus reforços serão desativados.\nQueres regressar ao local onde morreste?\nCusta: %s Yang
USE_SKILL_ERROR_UNKNOWN	Erro de Habilidade desconhecido: %s
ACCOUNT_DELETE_CHOOSE	Seleccione la cuenta que desea eliminar.
ACCOUNT_SLOT_AVAILABLE	No hay ubicacion disponible.
ACCOUNT_SAVED	La cuenta ha sido registrada.
ACCOUNT_DELETED	La cuenta ha sido eliminada.
TARGET_INFO_RESISTS	Resistencia:
TARGET_INFO_RESISTS_LINE0	Espada: %d%% 2-Manos: %d%% Campana: %d%%
TARGET_INFO_RESISTS_LINE1	Dagas: %d%% Fan: %d%% Flechas: %d%%
TARGET_INFO_REGEN_INFO	Puede regenerar %d%%, cada %d s
TARGET_INFO_GOLD_MIN_MAX	Yang: %s ~ %s
TARGET_INFO_NEWRACE_INSECT	Insectelor
TARGET_INFO_NEWRACE_FIRE	Fuego
TARGET_INFO_NEWRACE_ICE	Hielo
TARGET_INFO_NEWRACE_DESERT	Monstruos del desierto
TARGET_INFO_NEWRACE_TREE	Arboles
TARGET_INFO_DAMAGE	Daño : %s - %s
TARGET_INFO_DEFENSE	Defensa : %s
TARGET_INFO_EXP	Experiencia : %s
TARGET_INFO_MAINRACE	Raza : %s
TARGET_INFO_MAX_HP	Max. HP : %s
TARGET_INFO_NO_ITEM_TEXT	No contiene drops.
TARGET_INFO_NO_RACE	None
TARGET_INFO_RACE_METIN	Stone
TARGET_INFO_RACE_ANIMAL	Animal
TARGET_INFO_RACE_DARK	Darkness
TARGET_INFO_RACE_DEVIL	Devil
TARGET_INFO_RACE_EARTH	Earth
TARGET_INFO_RACE_ELEC	Lightning 
TARGET_INFO_RACE_FIRE	Fire
TARGET_INFO_RACE_HUMAN	Half Human
TARGET_INFO_RACE_ICE	Ice
TARGET_INFO_RACE_MILGYO	Mystico
TARGET_INFO_RACE_ORC	Orcos
TARGET_INFO_RACE_UNDEAD	Undead
TARGET_INFO_RACE_WIND	Wind
TARGET_INFO_STONE_NAME	Ghoststone
TARGET_INFO_SUBRACE	Subspecies : %s
SKILL_COLOR_SELECT_FIRST	Primero elige un color.
SKILL_COLOR_PICK_TOOLTIP	Elige el color deseado para %s. (HEX Codigo : %s)
SKILL_COLOR_PRESET_TOOLTIP_TITLE	Ajustes de color
SKILL_COLOR_PRESET_TOOLTIP_1	Puede guardar el color elegido para su habilidad.
SKILL_COLOR_PRESET_TOOLTIP_2	y resetearlo cada vez que usted lo requiera
SKILL_COLOR_PRESET_TOOLTIP_3	puede seleccionar el color en el panel.
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_TITLE	Codigo del color
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_1	Puede ingresar un color personalizado.
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_2	por ejemplo #FFFFFF (Blanco)
SKILL_COLOR_DO_YOU_RESET	Quieres restablecer el color de tu habilidad?
SKILL_COLOR_DO_YOU_CHANGE	Quieres cambiar el color de tu habilidad?
SKILL_COLOR_SELECT_PRESET	Seleccionar color
SKILL_COLOR_SELECT_PRESET_NONE	No guardar
SKILL_COLOR_CANNOT_SAVE	No puedes guardar mas colores.
DO_YOU_SELL_ITEM1	%s para %s Voce deseja vender?
DO_YOU_SELL_ITEM2	%s (%s unidade) %s voce deseja vender em troca?
DO_YOU_BUY_ITEM1_CHEQUE	%s Won e %s Yang para %s Voce deseja comprar?
DO_YOU_BUY_ITEM2_CHEQUE	%s Won e %s Yang por %s (%s unidade) Voce deseja comprar?
DO_YOU_BUY_ITEM1_CHEQUE1	%s e 0 Yang para %s Quer comprar?
DO_YOU_BUY_ITEM2_CHEQUE1	%s e 0 Yang por %s (%s unidade) Voce deseja comprar?
DO_YOU_DROP_CHEQUE	Voce quer soltar %d Won?
DROP_CHEQUE_FAILURE_1000_OVER	Voce pode negociar um máximo de 999 Won.
NEW_EXCHANGE_ADDED	%s added %s.
NEW_EXCHANGE_YOU_READY	%s Listo para comerciar.
NEW_EXCHANGE_YOU_ACCEPT	%s Aceptas el intercambio.
NEW_EXCHANGE_ACCEPT	%s %s Aceptas el intercambio.
NEW_EXCHANGE_YOU_ABORT	%s Cancelaste el comercio.
NEW_EXCHANGE_ABORT	%s %s Cancelar el intercambio.
NEW_EXCHANGE_LEVEL	Nivel. %d
NEW_EXCHANGE_ALERT1	Estas intercambiando objetos por nada a cambio,
NEW_EXCHANGE_ALERT2	estas seguro que deseas continuar?.
EXCHANGE_TITLE	%s (%d) ile alýþveriþ
EXCHANGE_TITLE_LEVEL	Comercio con %s (%d)
TOOLTIP_EVENT_MONDAY	Monday
TOOLTIP_EVENT_TUESDAY	Tuesday
TOOLTIP_EVENT_WEDNESDAY	Wednesday
TOOLTIP_EVENT_THURSDAY	Thursday
TOOLTIP_EVENT_FRIDAY	Friday
TOOLTIP_EVENT_SATURDAY	Saturday
TOOLTIP_EVENT_SUNDAY	Sunday
TOOLTIP_EVENT_TYPE_EXPERIENCE	Experience Event
TOOLTIP_EVENT_TYPE_ITEM_DROP	Loot Event
TOOLTIP_EVENT_TYPE_BOSS	Boss Hunt
TOOLTIP_EVENT_TYPE_METIN	Metin Shower
TOOLTIP_EVENT_TYPE_MINING	Mining Event
TOOLTIP_EVENT_TYPE_GOLD_FROG	Gold Frog Event
TOOLTIP_EVENT_TYPE_MOONLIGHT	Moonlight Treasure Event
TOOLTIP_EVENT_TYPE_HEXEGONAL_CHEST	Hexegonal Chest Event
TOOLTIP_EVENT_TYPE_FISHING	Fishing Event
TOOLTIP_EVENT_TYPE_HIDE_AND_SEEK	Hide & Seek
TOOLTIP_EVENT_TYPE_OX	OX Event
TOOLTIP_EVENT_TYPE_TANAKA	Tanaka Event
TOOLTIP_EVENT_TYPE_SIEGE_WAR	Siege War
TOOLTIP_EVENT_TYPE_KINGDOM_WAR	Kingdom War
CHANGE_LANGUAGE_RESTART	O cliente será reiniciado para alterar o idioma.
LEFT_TIME	Tempo restante
RESTART_CLIENT_DO_YOU_ACCEPT_1	O cliente deve ser reiniciado para aplicar os efeitos.
RESTART_CLIENT_DO_YOU_ACCEPT_2	Deseja reiniciar o cliente agora?
GTRANS_OPEN_TRANSLATOR	Abra o google tradutor
GTRANS_TITLE	Google Tradutor
GTRANS_TRANSLATE_BOARD	Traduzir
GTRANS_LEAVE_SHIFT_TO_TRANSLATE	Solte SHIFT para traduzir o texto
GTRANS_WHISPER_TITLE_NAME	Tradutor de sussurros com: %s
GTRANS_CHAT_TITLE_NAME	Tradutor de bate papo
GTRANS_INSTANT_TRANSLATE	Traduzir instantaneamente
GTRANS_INFO_TRANSLATOR	Informações do tradutor
GTRANS_INFO_TRANSLATOR_USAGE	Mova o cursor sobre um texto e mantenha pressionada a tecla [Left CTRL] para traduzi-lo. Mantenha pressionadas as duas teclas [CTRL esquerda] + [SHIFT esquerda] para selecionar mais texto e solte [SHIFT esquerda] para traduzi-lo.
GTRANS_WHISPER_OPEN	Abrir
