AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
ACCOUNT_DELETE_CHOOSE	Seleccione la cuenta que desea eliminar.
ACCOUNT_SLOT_AVAILABLE	No hay ubicacion disponible.
ACCOUNT_SAVED	La cuenta ha sido registrada.
ACCOUNT_DELETED	La cuenta ha sido eliminada.
TARGET_INFO_RESISTS	Resistencia:
TARGET_INFO_RESISTS_LINE0	Espada: %d%% 2-Manos: %d%% Campana: %d%%
TARGET_INFO_RESISTS_LINE1	Dagas: %d%% Fan: %d%% Flechas: %d%%
TARGET_INFO_REGEN_INFO	Puede regenerar %d%%, cada %d s
TARGET_INFO_GOLD_MIN_MAX	Yang: %s ~ %s
TARGET_INFO_NEWRACE_INSECT	Insectelor
TARGET_INFO_NEWRACE_FIRE	Fuego
TARGET_INFO_NEWRACE_ICE	Hielo
TARGET_INFO_NEWRACE_DESERT	Monstruos del desierto
TARGET_INFO_NEWRACE_TREE	Arboles
TARGET_INFO_DAMAGE	Daño : %s - %s
TARGET_INFO_DEFENSE	Defensa : %s
TARGET_INFO_EXP	Experiencia : %s
TARGET_INFO_MAINRACE	Raza : %s
TARGET_INFO_MAX_HP	Max. HP : %s
TARGET_INFO_NO_ITEM_TEXT	No contiene drops.
TARGET_INFO_NO_RACE	None
TARGET_INFO_RACE_METIN	Stone
TARGET_INFO_RACE_ANIMAL	Animal
TARGET_INFO_RACE_DARK	Darkness
TARGET_INFO_RACE_DEVIL	Devil
TARGET_INFO_RACE_EARTH	Earth
TARGET_INFO_RACE_ELEC	Lightning 
TARGET_INFO_RACE_FIRE	Fire
TARGET_INFO_RACE_HUMAN	Half Human
TARGET_INFO_RACE_ICE	Ice
TARGET_INFO_RACE_MILGYO	Mystico
TARGET_INFO_RACE_ORC	Orcos
TARGET_INFO_RACE_UNDEAD	Undead
TARGET_INFO_RACE_WIND	Wind
TARGET_INFO_STONE_NAME	Ghoststone
TARGET_INFO_SUBRACE	Subspecies : %s
SKILL_COLOR_SELECT_FIRST	Primero elige un color.
SKILL_COLOR_PICK_TOOLTIP	Elige el color deseado para %s. (HEX Codigo : %s)
SKILL_COLOR_PRESET_TOOLTIP_TITLE	Ajustes de color
SKILL_COLOR_PRESET_TOOLTIP_1	Puede guardar el color elegido para su habilidad.
SKILL_COLOR_PRESET_TOOLTIP_2	y resetearlo cada vez que usted lo requiera
SKILL_COLOR_PRESET_TOOLTIP_3	puede seleccionar el color en el panel.
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_TITLE	Codigo del color
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_1	Puede ingresar un color personalizado.
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_2	por ejemplo #FFFFFF (Blanco)
SKILL_COLOR_DO_YOU_RESET	Quieres restablecer el color de tu habilidad?
SKILL_COLOR_DO_YOU_CHANGE	Quieres cambiar el color de tu habilidad?
SKILL_COLOR_SELECT_PRESET	Select color
SKILL_COLOR_SELECT_PRESET_NONE	Do not save
SKILL_COLOR_CANNOT_SAVE	No puedes guardar mas colores.
DO_YOU_SELL_ITEM1	%s for %s You want to sell?
DO_YOU_SELL_ITEM2	%s (%s unit) %s you want to sell in exchange?
DO_YOU_BUY_ITEM1_CHEQUE	%s Won and %s Yang for %s You want to buy?
DO_YOU_BUY_ITEM2_CHEQUE	%s Won and %s Yang per %s (%s unit) You want to buy?
DO_YOU_BUY_ITEM1_CHEQUE1	%s and 0 Yang for %s Want to buy?
DO_YOU_BUY_ITEM2_CHEQUE1	%s and 0 Yang per %s (%s unit) You want to buy?
DO_YOU_DROP_CHEQUE	You want to drop %d won
DROP_CHEQUE_FAILURE_1000_OVER	You can trade a maximum of 999 Won.
NEW_EXCHANGE_ADDED	%s added %s.
NEW_EXCHANGE_YOU_READY	%s Listo para comerciar.
NEW_EXCHANGE_YOU_ACCEPT	%s Aceptas el intercambio.
NEW_EXCHANGE_ACCEPT	%s %s Aceptas el intercambio.
NEW_EXCHANGE_YOU_ABORT	%s Cancelaste el comercio.
NEW_EXCHANGE_ABORT	%s %s Cancelar el intercambio.
NEW_EXCHANGE_LEVEL	Nivel. %d
NEW_EXCHANGE_ALERT1	Estas intercambiando objetos por nada a cambio,
NEW_EXCHANGE_ALERT2	estas seguro que deseas continuar?.
EXCHANGE_TITLE	%s (%d) ile alýþveriþ
EXCHANGE_TITLE_LEVEL	Comercio con %s (%d)
TOOLTIP_EVENT_MONDAY	Monday
TOOLTIP_EVENT_TUESDAY	Tuesday
TOOLTIP_EVENT_WEDNESDAY	Wednesday
TOOLTIP_EVENT_THURSDAY	Thursday
TOOLTIP_EVENT_FRIDAY	Friday
TOOLTIP_EVENT_SATURDAY	Saturday
TOOLTIP_EVENT_SUNDAY	Sunday
TOOLTIP_EVENT_TYPE_EXPERIENCE	Experience Event
TOOLTIP_EVENT_TYPE_ITEM_DROP	Loot Event
TOOLTIP_EVENT_TYPE_BOSS	Boss Hunt
TOOLTIP_EVENT_TYPE_METIN	Metin Shower
TOOLTIP_EVENT_TYPE_MINING	Mining Event
TOOLTIP_EVENT_TYPE_GOLD_FROG	Gold Frog Event
TOOLTIP_EVENT_TYPE_MOONLIGHT	Moonlight Treasure Event
TOOLTIP_EVENT_TYPE_HEXEGONAL_CHEST	Hexegonal Chest Event
TOOLTIP_EVENT_TYPE_FISHING	Fishing Event
TOOLTIP_EVENT_TYPE_HIDE_AND_SEEK	Hide & Seek
TOOLTIP_EVENT_TYPE_OX	OX Event
TOOLTIP_EVENT_TYPE_TANAKA	Tanaka Event
TOOLTIP_EVENT_TYPE_SIEGE_WAR	Siege War
TOOLTIP_EVENT_TYPE_KINGDOM_WAR	Kingdom War
CHANGE_LANGUAGE_RESTART	The client will restart to change the language.
LEFT_TIME	Time remaining
RESTART_CLIENT_DO_YOU_ACCEPT_1	The client must be restarted to apply the changes.
RESTART_CLIENT_DO_YOU_ACCEPT_2	Do you want to restart the client now?
GTRANS_OPEN_TRANSLATOR	Open google translate
GTRANS_TITLE	Google translator
GTRANS_TRANSLATE_BOARD	Translate
GTRANS_LEAVE_SHIFT_TO_TRANSLATE	Release SHIFT to translate the text
GTRANS_WHISPER_TITLE_NAME	Whisper translator with: %s
GTRANS_CHAT_TITLE_NAME	Chat translator
GTRANS_INSTANT_TRANSLATE	Instantly Translate
GTRANS_INFO_TRANSLATOR	Translator Information
GTRANS_INFO_TRANSLATOR_USAGE	Move your cursor over a text and hold down the [Left CTRL] key to translate it. Hold down the two keys [CTRL left] + [SHIFT left] to select more text and release [SHIFT left] to translate it.
GTRANS_WHISPER_OPEN	Open
