AURA_BOOST_DRAIN_PER	Absorción adicional +%d%%
TOOLTIP_APPLY_STUN_PCT	Ohnmachtschance %d%%	SA
TOOLTIP_ARMOR	Rüstung
TOOLTIP_ARROW	Pfeil
TOOLTIP_ASSASSIN	Ninja
TOOLTIP_ATT_GRADE	Angriffswert +%d	SA
TOOLTIP_ATT_SPEED	Angriffsgeschwindigkeit +%d%%	SA
TOOLTIP_ATT_SPEED_SLOW	Angriffsgeschwindigkeit reduziert	SNA
TOOLTIP_AUTO_PICKUP	Du hast %d%% Chance, 30 Sekunden lang Items in deiner Nähe automatisch aufzusammeln	SA
TOOLTIP_AUTO_POTION_HP	Elixier der Sonne
TOOLTIP_AUTO_POTION_REST	Restmenge: %.2f%%
TOOLTIP_AUTO_POTION_SP	Elixier des Mondes
TOOLTIP_AUTO_POTION_USING	Aktiv
TOOLTIP_AUTO_SYSTEM_PRIMIUM	Autojagd	SNA
TOOLTIP_BATTLE_POTION	Kampfzonen-Gefechtstrank	SNA
TOOLTIP_BOW_DISTANCE	Reichweite +%d m	SA
TOOLTIP_BUYPRICE	Preis: %s
TOOLTIP_CAST_SPEED	Zaubergeschwindigkeit +%d%%	SA
TOOLTIP_CON	Vitalität +%d	SA
TOOLTIP_COSTUME_ATTR_BONUS	Kostümbonus %d%%	SA
TOOLTIP_DEF_GRADE	Verteidigung +%d	SA
TOOLTIP_DEX	Beweglichkeit +%d	SA
TOOLTIP_DRAGON_SOUL_DECK1	Himmel	SNA
TOOLTIP_DRAGON_SOUL_DECK2	Erde	SNA
TOOLTIP_EAR	Ohrring
TOOLTIP_ENERGY	Energie %d	SA
TOOLTIP_ETC	Usw.
TOOLTIP_EXP_BONUS_EVENT	EXP +%d%%	SA
TOOLTIP_FISHINGROD_EXP	Punkte: %d / %d
TOOLTIP_FISHINGROD_LEVEL	Level: %d
TOOLTIP_FISHINGROD_UPGRADE1	Dem Fischer geben,
TOOLTIP_FISHINGROD_UPGRADE2	um eine bessere
TOOLTIP_FISHINGROD_UPGRADE3	Angelrute zu erhalten.
TOOLTIP_FISH_LEN	Länge: %.2fcm
TOOLTIP_GUILD_SKILL_ACCEL	Beschleunigung +%d	SA
TOOLTIP_GUILD_SKILL_BLESS	Segnung des Drachengottes +%d	SA
TOOLTIP_GUILD_SKILL_BLOOD	Blut des Drachengottes +%d	SA
TOOLTIP_GUILD_SKILL_BUNNO	Wut des Drachengottes +%d%%	SA
TOOLTIP_GUILD_SKILL_JUMUN	Zauberhilfe +%d%%	SA
TOOLTIP_GUILD_SKILL_SEONGHWI	Heilige Rüstung +%d	SA
TOOLTIP_HELMET	Helm
TOOLTIP_HP_REGEN	TP-Regeneration +%d%%	SA
TOOLTIP_INT	Intelligenz +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Angriffswert %d
TOOLTIP_ITEM_ATT_POWER	Angriffswert %d - %d
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Angriffswert %d
TOOLTIP_ITEM_ATT_POWER_REFINE	Angriffswert %d - %d (+%d)
TOOLTIP_ITEM_ATT_SPEED	Angriffsgeschwindigkeit %s
TOOLTIP_ITEM_DEF_GRADE	Verteidigung %d
TOOLTIP_ITEM_FAST	Schnell
TOOLTIP_ITEM_LIMIT_CON	Vitalitätsobergrenze: %d
TOOLTIP_ITEM_LIMIT_DEX	Beweglichkeitsobergrenze: %d
TOOLTIP_ITEM_LIMIT_INT	Intelligenzobergrenze: %d
TOOLTIP_ITEM_LIMIT_LEVEL	Ab Lvl: %d
TOOLTIP_ITEM_LIMIT_NEWWORLD_LEVEL	Minimales Championlevel: %d
TOOLTIP_ITEM_LIMIT_STR	Stärkeobergrenze: %d
TOOLTIP_ITEM_MAGIC_ATT_POWER	Magischer Angriffswert %d - %d
TOOLTIP_ITEM_MAGIC_ATT_POWER_ONE_ARG	Magischer Angriffswert %d
TOOLTIP_ITEM_MAGIC_DEF_POWER	Magische Verteidigung %d
TOOLTIP_ITEM_NORMAL	Normal
TOOLTIP_ITEM_SLOW	Langsam
TOOLTIP_ITEM_VERY_FAST	Sehr schnell
TOOLTIP_ITEM_VERY_SLOW	Sehr langsam
TOOLTIP_ITEM_WEARABLE_JOB	[Ausrüstbar]
TOOLTIP_KILL_BOSS_ITEM_BONUS	Wenn ein Boss besiegt wird, erhöht sich deine Dropchance um %d%%	SA
TOOLTIP_LOTTERY_STEP_NUMBER	%d
TOOLTIP_LOTTO_NUMBER	Glückszahl: %d
TOOLTIP_MAGIC_ATTBONUS_PER	Magischer Angriff +%d%%	SA
TOOLTIP_MAGIC_ATT_GRADE	Magischer Angriffswert +%d	SA
TOOLTIP_MAGIC_DEF_GRADE	Magische Verteidigung +%d	SA
TOOLTIP_MALL_ATTBONUS	Angriffswert +%d%%	SA
TOOLTIP_MALL_ATTBONUS_STATIC	Angriffswert	SNA
TOOLTIP_MALL_AUTOLOOT	Autom. wird das Yang aufgenommen.	SNA
TOOLTIP_MALL_DEFBONUS	Verteidigung +%d%%	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Verteidigung	SNA
TOOLTIP_MALL_EXPBONUS	EXP +%d%%	SA
TOOLTIP_MALL_EXPBONUS_P_STATIC	iCafe EXP-Bonus +%d%%	SA
TOOLTIP_MALL_EXPBONUS_STATIC	50%% mehr EXP	SNA
TOOLTIP_MALL_FISH_MIND	Die Chance, einen Fisch zu fangen, ist erhöht.	SNA
TOOLTIP_MALL_GOLDBONUS	Dropchance Yang um %d%% erhöht	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Doppelte Dropchance Yang	SNA
TOOLTIP_MALL_ITEMBONUS	Dropchance von Gegenständen um %d%% erhöht	SA
TOOLTIP_MALL_ITEMBONUS_P_STATIC	iCafe Chance auf Erbeuten von Gegenständen plus %.1f%%	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	Dropchance von Gegenständen um 200% erhöht.	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Liebespunkte wachsen schneller an.	SNA
TOOLTIP_MALL_SAFEBOX	Es steht mehr Lagerraum zur Verfügung.	SNA
TOOLTIP_MAX_HP	Max. TP +%d	SA
TOOLTIP_MAX_HP_PCT	Max. TP +%d%%	SA
TOOLTIP_MAX_SP	Max. MP +%d	SA
TOOLTIP_MAX_SP_PCT	Max. MP +%d%%	SA
TOOLTIP_MAX_STAMINA	Max. Ausdauer +%d	SA
TOOLTIP_MELEE_MAGIC_ATTBONUS_PER	Magie-/Nahkampfangriff +%d%%	SA
TOOLTIP_MEMORIZED_POSITION	%s(%d, %d)
TOOLTIP_MEMORIZED_POSITION_ERROR	GPS-FEHLER(%d, %d)
TOOLTIP_MOV_SPEED	Bewegungsgeschw. %d%%	SA
TOOLTIP_NECK	Halskette
TOOLTIP_NEED_ALL_SP	Benötigte MP: Max.
TOOLTIP_NEED_GSP	Benötigter Drachengeist: %d
TOOLTIP_NEED_HP	Benötigte TP: %d
TOOLTIP_NEED_HP_PER_SEC	TP / Sek.: %d
TOOLTIP_NEED_SKILL_POINT	Benötigte Fertigkeitspunkte:
TOOLTIP_NEED_SP	Benötigte MP: %d
TOOLTIP_NEED_SP_PER_SEC	MP / Sek.: %d
TOOLTIP_NEXT_SKILL_LEVEL_1	Nächstes Level: %d (Max. %d)
TOOLTIP_NEXT_SKILL_LEVEL_2	Nächstes Level: %d (Max. %d-%d)
TOOLTIP_NORMAL_DAMAGE_GUARD	Angriffsschaden geblockt mit %d%% Chance	SA
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Durchschn. Schaden %d%%	SA
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS_BOSS_OR_MORE	Angriffsschaden gegen Bosse +%d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Durchschn. Schadenswiderstand %d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS_BOSS_OR_MORE	Angriffsschaden von Bossen -%d%%	SA
TOOLTIP_NO_DEATH_AND_HP_RECOVERY30	Du hast %d%% Chance, dem Tod zu entgehen und 30%% deiner Gesamt-HP wiederherzustellen	SA
TOOLTIP_PARTY_INFO_GRADE_UP1	Mehr als %d Gruppenmitglieder
TOOLTIP_PARTY_INFO_GRADE_UP2	Angriffsstufe +%d
TOOLTIP_PARTY_INFO_GRADE_UP3	Verteidigungsstufe +%d
TOOLTIP_PARTY_INFO_HEAL_18_LEVEL	TP/MP aller Gruppenmitglieder einmal in 60 Minuten wiederherstellen.
TOOLTIP_PARTY_INFO_HEAL_40_LEVEL	TP/MP aller Gruppenmitglieder einmal in 30 Minuten wiederherstellen.
TOOLTIP_PARTY_INFO_RECALL_12_LEVEL	Du musst drei Minuten nach dem Tod des Gruppenmitglieds warten.
TOOLTIP_PARTY_INFO_RECALL_20_LEVEL	Du kannst jederzeit Gruppenmitglieder auf dem gleichen Server herbeirufen.
TOOLTIP_PARTY_INFO_SET_ATTACKER	Angriffsstufe +(Anzahl der Gruppenmitgl./2) Angreifer %d können ausgewählt werden.
TOOLTIP_PARTY_INFO_SET_TANKER	Verteidigungsstufe +(Anzahl der Gruppenmitgl.) Nahkämpfer 1 können ausgewählt werden.
TOOLTIP_PARTY_SKILL_LEVEL	Aktuelles Level: %d
TOOLTIP_PARTY_TITLE_GRADE_UP	[Angriff/Verteidigung verbessert]
TOOLTIP_PARTY_TITLE_HEAL	[Wiederherstellen]
TOOLTIP_PARTY_TITLE_INFO_BONUS_EXP	Mehr als %d Gruppenmitglieder gibt Bonus-EXP %d%%.
TOOLTIP_PARTY_TITLE_MEMBER_BONUS_EXP	[Bonus-EXP]
TOOLTIP_PARTY_TITLE_RECALL	[Herbeirufen]
TOOLTIP_PARTY_TITLE_SET_ATTACKER	[Angreifer festlegen]
TOOLTIP_PARTY_TITLE_SET_TANKER	[Nahkämpfer festlegen]
TOOLTIP_PASSIVE_JOB_DECK	Reliktbonus	SNA
TOOLTIP_PEPSI_EVENT	5% EXP-Bonus und 5% höhere Chance, Gegenstände zu erbeuten.	SNA
TOOLTIP_PICK_EXP	Punkte: %d / %d
TOOLTIP_PICK_LEVEL	Level: %d
TOOLTIP_PICK_UPGRADE1	Dem Holzfäller geben,
TOOLTIP_PICK_UPGRADE2	um eine bessere
TOOLTIP_PICK_UPGRADE3	Spitzhacke zu erhalten.
TOOLTIP_POTION_CURE	Negative Effekte zurücksetzen.
TOOLTIP_POTION_MIN	Min.
TOOLTIP_POTION_PLUS_ATTACK_SPEED	Angriffsgeschwindigkeit +%d
TOOLTIP_POTION_PLUS_ATT_POINT	ANG: +%d
TOOLTIP_POTION_PLUS_HP_POINT	TP +%d
TOOLTIP_POTION_PLUS_MOVING_SPEED	Bewegungsgeschwindigkeit +%d
TOOLTIP_POTION_PLUS_SP_PERCENT	MP +%d%%
TOOLTIP_POTION_PLUS_SP_POINT	MP +%d
TOOLTIP_POTION_SEC	Sek.
TOOLTIP_POTION_TIME	Dauer:
TOOLTIP_REQUIREMENT_21_LEVEL	Du musst Level 21 erreicht haben
TOOLTIP_REQUIREMENT_41_LEVEL	Du musst Level 41 erreicht haben
TOOLTIP_REQUIREMENT_LEVEL	Du musst Level %d erreicht haben
TOOLTIP_REQUIREMENT_SKILL_LEVEL	%s Level %d erforderlich
TOOLTIP_REQUIREMENT_STAT_LEVEL	%s %d erforderlich
TOOLTIP_RESIST_BOW	Pfeilverteidigung %d%%	SA
TOOLTIP_RESIST_DARK	Widerstand gegen Dunkelheit +%d%%	SA
TOOLTIP_RESIST_EARTH	Erdwiderstand +%d%%	SA
TOOLTIP_RESIST_ELEC	Blitzwiderstand %d%%	SA
TOOLTIP_RESIST_FIRE	Feuerwiderstand %d%%	SA
TOOLTIP_RESIST_ICE	Eiswiderstand +%d%%	SA
TOOLTIP_RESIST_MAGIC	Magiewiderstand %d%%	SA
TOOLTIP_RESIST_MAGIC_REDUCTION	Magiebruch um %d%%	SA
TOOLTIP_REST_USABLE_COUNT	Verbleibend: %d
TOOLTIP_SEALED	Seelengebunden
TOOLTIP_SELLPRICE	Preis: %s
TOOLTIP_SET_ITEM	Set-Bonus	SNA
TOOLTIP_SHAMAN	Schamane
TOOLTIP_SHIELD	Schild
TOOLTIP_SHOES	Schuhe
TOOLTIP_SKILL	Fertigkeit	SNA
TOOLTIP_SKILLBOOK_NAME	Fertigkeitsbuch
TOOLTIP_SKILL_AFFECT_ATT_GRADE	Angriffswert: +
TOOLTIP_SKILL_AFFECT_ATT_POWER	Angriffswert:
TOOLTIP_SKILL_AFFECT_ATT_SPEED	Angriffsgeschwindigkeit: +
TOOLTIP_SKILL_AFFECT_DEF_GRADE	Verteidigung:
TOOLTIP_SKILL_AFFECT_DODGE	Gegnerischer Angriffswert: -
TOOLTIP_SKILL_AFFECT_HEAL	TP wiederherstellen:
TOOLTIP_SKILL_AFFECT_MOV_SPEED	Bewegungsgeschwindigkeit: +
TOOLTIP_SKILL_AFFECT_REFLECT_MELEE	Chance, Nahkampfangriff zu reflektieren:
TOOLTIP_SKILL_AFFECT_RESIST_NORMAL	Widerstand gegen körperlichen Schaden:
TOOLTIP_SKILL_COOL_TIME	Aufladezeit:
TOOLTIP_SKILL_DAMAGE_BONUS	Fertigkeitsschaden %d%%	SA
TOOLTIP_SKILL_DEFEND_BONUS	Widerstand gegen Fertigkeitsschaden %d%%	SA
TOOLTIP_SKILL_DURATION	Dauer: %d Sek.
TOOLTIP_SKILL_DURATION_INCREASE_EUNHYUNG	Dauer von Tarnung +%d Sek.	SA
TOOLTIP_SKILL_DURATION_INCREASE_GEOMKYUNG	Dauer von Aura des Schwertes +%d Sek.	SA
TOOLTIP_SKILL_DURATION_INCREASE_GYEONGGONG	Dauer von Federschreiten +%d Sek.	SA
TOOLTIP_SKILL_DURATION_INCREASE_JEOKRANG	Dauer von Purpurwolfseele +%d Sek.	SA
TOOLTIP_SKILL_FORGET_BOOK_NAME	Buch des Vergessens
TOOLTIP_SKILL_LEVEL	Aktuelles Level: %d
TOOLTIP_SKILL_LEVEL_MASTER	Aktuelles Level: %d (Meister)
TOOLTIP_SKILL_LEVEL_WITH_MAX	Aktuelles Level: %d (Max. %d)
TOOLTIP_SKILL_NEXT_LEVEL	Nächste Stufe: %d
TOOLTIP_SOCKET_EMPTY	Leer
TOOLTIP_SOCKET_REFINABLE_ITEM	[Gegenstand mit Fassung]
TOOLTIP_SP_REGEN	MP-Regeneration +%d%%	SA
TOOLTIP_STR	Stärke +%d	SA
TOOLTIP_SURA	Sura
TOOLTIP_TIME_CHARGER_FIX	Zeitaufladung %d Sek.	SA
TOOLTIP_TIME_CHARGER_PER	Zeitaufladung %d%%	SA
TOOLTIP_UNIQUE	Einzigartig
TOOLTIP_UNSEAL_LEFT_TIME	Seelenlösung in: %d Std. %d Min.
TOOLTIP_WARRIOR	Krieger
TOOLTIP_WEAPON	Waffe
TOOLTIP_WOLFMAN	Lykaner
TOOLTIP_WRISTLET	Armband
UI_ACCEPT	Annehmen
UI_BOLD_FONT	Tahoma:12b
UI_CANCEL	Abbruch
UI_CLOSE	Schließen
UI_DEF_FONT	Tahoma:12
UI_DEF_FONT_LARGE	Tahoma:14
UI_DEF_FONT_SMALL	Tahoma:9
UI_DENY	Ablehnen
UI_ITEM	Gegenstand
UI_LEFT_TIME	Verbleibende Zeit: %d Sek.
UI_NEXT	Weiter
UI_NEXTPAGE	Weiter
UI_NOCONTENTS	Kein Inhalt
UI_NONAME	Kein Name
UI_OK	OK
UI_POS_UNKNOWN	Unbekannter Ort
UI_PREVPAGE	Zurück
UI_UNKNOWN	Unbekannt
UNLIMIT_ENTER_CZ_QUESTION	Du darfst den Zodiak-Tempel für %d Min. betreten. Möchtest du es verwenden?
UPDATE_TIME	Datum
UPLOAD_MARK_CHECK_NEED_RECONNECT	Der Upload muss neu gestartet werden.
UPLOAD_MARK_UPLOAD_NEED_RECONNECT	Der Upload muss neu gestartet werden.
USE_ITEM_BUTTON_01	Abbrechen
USE_ITEM_BUTTON_02	Betreten
USE_ITEM_FAILURE_PRIVATE_SHOP	Du kannst keine Gegenstände verwenden, solange du einen privaten Laden geöffnet hast.
USE_ITEM_POPUP_01	Die Schlacht der fünf Schreine ist beendet. \n Nächste Schlacht:
USE_ITEM_QUESTION_01	Möchtest du an der Schlacht der fünf Schreine teilnehmen?
USE_ITEM_QUESTION_02	Möchtest du an den Ort zurückkehren, an dem du getötet wurdest?\n Das kostet dich %s Yang.
USE_ITEM_QUESTION_03	Du wirst an eine zufällige Position teleportiert. Möchtest du eintreten?
USE_ITEM_QUESTION_04	Sobald du die Schlacht der fünf Schreine betrittst, werden all deine Buffs deaktiviert.\nDu wirst an eine zufällige Stelle teleportiert.\nMöchtest du eintreten?
USE_ITEM_QUESTION_05	Sobald du die Schlacht der fünf Schreine betrittst, werden all deine Buffs deaktiviert.\nMöchtest du an die Stelle zurückkehren, an der du gestorben bist?\nKosten: %s Yang.
USE_SKILL_ERROR_UNKNOWN	Unbekannter Fertigkeitsfehler: %s
ACCOUNT_DELETE_CHOOSE	Seleccione la cuenta que desea eliminar.
ACCOUNT_SLOT_AVAILABLE	No hay ubicacion disponible.
ACCOUNT_SAVED	La cuenta ha sido registrada.
ACCOUNT_DELETED	La cuenta ha sido eliminada.
TARGET_INFO_RESISTS	Resistencia:
TARGET_INFO_RESISTS_LINE0	Espada: %d%% 2-Manos: %d%% Campana: %d%%
TARGET_INFO_RESISTS_LINE1	Dagas: %d%% Fan: %d%% Flechas: %d%%
TARGET_INFO_REGEN_INFO	Puede regenerar %d%%, cada %d s
TARGET_INFO_GOLD_MIN_MAX	Yang: %s ~ %s
TARGET_INFO_NEWRACE_INSECT	Insectelor
TARGET_INFO_NEWRACE_FIRE	Fuego
TARGET_INFO_NEWRACE_ICE	Hielo
TARGET_INFO_NEWRACE_DESERT	Monstruos del desierto
TARGET_INFO_NEWRACE_TREE	Arboles
TARGET_INFO_DAMAGE	Daño : %s - %s
TARGET_INFO_DEFENSE	Defensa : %s
TARGET_INFO_EXP	Experiencia : %s
TARGET_INFO_MAINRACE	Raza : %s
TARGET_INFO_MAX_HP	Max. HP : %s
TARGET_INFO_NO_ITEM_TEXT	No contiene drops.
TARGET_INFO_NO_RACE	None
TARGET_INFO_RACE_METIN	Stone
TARGET_INFO_RACE_ANIMAL	Animal
TARGET_INFO_RACE_DARK	Darkness
TARGET_INFO_RACE_DEVIL	Devil
TARGET_INFO_RACE_EARTH	Earth
TARGET_INFO_RACE_ELEC	Lightning 
TARGET_INFO_RACE_FIRE	Fire
TARGET_INFO_RACE_HUMAN	Half Human
TARGET_INFO_RACE_ICE	Ice
TARGET_INFO_RACE_MILGYO	Mystico
TARGET_INFO_RACE_ORC	Orcos
TARGET_INFO_RACE_UNDEAD	Undead
TARGET_INFO_RACE_WIND	Wind
TARGET_INFO_STONE_NAME	Ghoststone
TARGET_INFO_SUBRACE	Subspecies : %s
SKILL_COLOR_SELECT_FIRST	Primero elige un color.
SKILL_COLOR_PICK_TOOLTIP	Elige el color deseado para %s. (HEX Codigo : %s)
SKILL_COLOR_PRESET_TOOLTIP_TITLE	Ajustes de color
SKILL_COLOR_PRESET_TOOLTIP_1	Puede guardar el color elegido para su habilidad.
SKILL_COLOR_PRESET_TOOLTIP_2	y resetearlo cada vez que usted lo requiera
SKILL_COLOR_PRESET_TOOLTIP_3	puede seleccionar el color en el panel.
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_TITLE	Codigo del color
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_1	Puede ingresar un color personalizado.
SKILL_COLOR_CUSTOM_HEX_CODE_TOOLTIP_2	por ejemplo #FFFFFF (Blanco)
SKILL_COLOR_DO_YOU_RESET	Quieres restablecer el color de tu habilidad?
SKILL_COLOR_DO_YOU_CHANGE	Quieres cambiar el color de tu habilidad?
SKILL_COLOR_SELECT_PRESET	Seleccionar color
SKILL_COLOR_SELECT_PRESET_NONE	No guardar
SKILL_COLOR_CANNOT_SAVE	No puedes guardar mas colores.
DO_YOU_SELL_ITEM1	Möchten Sie %s für %s verkaufen?
DO_YOU_SELL_ITEM2	%s (%s Einheiten) Möchten Sie es für %s verkaufen?
DO_YOU_BUY_ITEM1_CHEQUE	Möchten Sie %s für %s Won und %s Yang kaufen??
DO_YOU_BUY_ITEM2_CHEQUE	Möchten Sie %s (%s Einheiten) für %s Won und %s Yang kaufen??
DO_YOU_BUY_ITEM1_CHEQUE1	Möchten Sie %s für %s und 0 Yang kaufen?
DO_YOU_BUY_ITEM2_CHEQUE1	Möchten Sie %s (%s Einheiten) für %s und 0 Yang kaufen?
DO_YOU_DROP_CHEQUE	Möchten Sie %d Won beenden?
DROP_CHEQUE_FAILURE_1000_OVER	Sie können maximal 999 Won fallen lassen.
NEW_EXCHANGE_ADDED	%s added %s.
NEW_EXCHANGE_YOU_READY	%s Listo para comerciar.
NEW_EXCHANGE_YOU_ACCEPT	%s Aceptas el intercambio.
NEW_EXCHANGE_ACCEPT	%s %s Aceptas el intercambio.
NEW_EXCHANGE_YOU_ABORT	%s Cancelaste el comercio.
NEW_EXCHANGE_ABORT	%s %s Cancelar el intercambio.
NEW_EXCHANGE_LEVEL	Nivel. %d
NEW_EXCHANGE_ALERT1	Sie tauschen Gegenstände ohne Gegenleistung,
NEW_EXCHANGE_ALERT2	sind Sie sicher, dass Sie fortfahren wollen?.
EXCHANGE_TITLE	%s (%d) kaufen mit
EXCHANGE_TITLE_LEVEL	Handeln mit %s (%d)
TOOLTIP_EVENT_MONDAY	Monday
TOOLTIP_EVENT_TUESDAY	Tuesday
TOOLTIP_EVENT_WEDNESDAY	Wednesday
TOOLTIP_EVENT_THURSDAY	Thursday
TOOLTIP_EVENT_FRIDAY	Friday
TOOLTIP_EVENT_SATURDAY	Saturday
TOOLTIP_EVENT_SUNDAY	Sunday
TOOLTIP_EVENT_TYPE_EXPERIENCE	Experience Event
TOOLTIP_EVENT_TYPE_ITEM_DROP	Loot Event
TOOLTIP_EVENT_TYPE_BOSS	Boss Hunt
TOOLTIP_EVENT_TYPE_METIN	Metin Shower
TOOLTIP_EVENT_TYPE_MINING	Mining Event
TOOLTIP_EVENT_TYPE_GOLD_FROG	Gold Frog Event
TOOLTIP_EVENT_TYPE_MOONLIGHT	Moonlight Treasure Event
TOOLTIP_EVENT_TYPE_HEXEGONAL_CHEST	Hexegonal Chest Event
TOOLTIP_EVENT_TYPE_FISHING	Fishing Event
TOOLTIP_EVENT_TYPE_HIDE_AND_SEEK	Hide & Seek
TOOLTIP_EVENT_TYPE_OX	OX Event
TOOLTIP_EVENT_TYPE_TANAKA	Tanaka Event
TOOLTIP_EVENT_TYPE_SIEGE_WAR	Siege War
TOOLTIP_EVENT_TYPE_KINGDOM_WAR	Kingdom War
CHANGE_LANGUAGE_RESTART	Der Client wird neu gestartet, um die Sprache zu ändern.
LEFT_TIME	Verbleibende Zeit
RESTART_CLIENT_DO_YOU_ACCEPT_1	Der Client muss neu gestartet werden, um die Änderungen zu übernehmen.
RESTART_CLIENT_DO_YOU_ACCEPT_2	Möchten Sie den Client jetzt neu starten??
GTRANS_OPEN_TRANSLATOR	Google übersetzer öffnen
GTRANS_TITLE	Google Übersetzer
GTRANS_TRANSLATE_BOARD	Übersetzen
GTRANS_LEAVE_SHIFT_TO_TRANSLATE	Lassen Sie die UMSCHALTTASTE los, um den Text zu übersetzen.
GTRANS_WHISPER_TITLE_NAME	Flüsterübersetzer mit: %s
GTRANS_CHAT_TITLE_NAME	Chat Übersetzer
GTRANS_INSTANT_TRANSLATE	Sofort übersetzen
GTRANS_INFO_TRANSLATOR	Übersetzer informationen
GTRANS_INFO_TRANSLATOR_USAGE	Bewegen Sie den Mauszeiger über einen Text und halten Sie die [linke STRG]-Taste gedrückt, um ihn zu übersetzen. Halten Sie die beiden Tasten [STRG links] + [SHIFT links] gedrückt, um weiteren Text auszuwählen, und lassen Sie [SHIFT links] los, um ihn zu übersetzen.
GTRANS_WHISPER_OPEN	öffnen
